m_N,y,sin2_2theta,omega_h2,converged,plateau_ok,retcode,branch,slope,n_failed
0.00015999999999999999,0.0316,2.4416639877451172e-17,0.11999584280559694,true,true,Success,1,1,0
0.00015999999999999999,0.1,NaN,NaN,false,false,NoRoot,0,0,2
0.00015999999999999999,0.2,7.084580651559024e-19,0.11976571806773183,true,true,Success,1,1,0
