m_N,y,sin2_2theta,omega_h2,converged,plateau_ok,retcode,branch,slope,n_failed
1.7809999999999997e-5,1.0e-8,3.4203514878071473e-10,0.12000175547322506,true,true,Success,1,1,7
1.7809999999999997e-5,1.778e-8,3.4201997708010154e-10,0.11999882449603523,true,true,Success,1,1,0
1.7809999999999997e-5,3.162e-8,3.4200480008254134e-10,0.12001425898778631,true,true,Success,1,1,0
1.7809999999999997e-5,5.623e-8,3.419896252085603e-10,0.1200672877056375,true,true,Success,1,1,0
1.7809999999999997e-5,1.0e-7,3.4197444944814545e-10,0.12025422572464006,true,true,Success,1,1,0
1.7809999999999997e-5,1.778e-7,3.4195928043998096e-10,0.1208516721107515,true,true,Success,1,1,0
1.7809999999999997e-5,3.162e-7,3.3431615999620107e-10,0.1199788795349568,true,true,Success,1,1,0
1.7809999999999997e-5,5.623e-7,3.1922017751751935e-10,0.11996049319265335,true,true,Success,1,1,0
1.7809999999999997e-5,1.0e-6,2.811617634115006e-10,0.11958794185990758,true,true,Success,1,1,0
1.7809999999999997e-5,1.778e-6,2.1383321619937875e-10,0.11996275533991196,true,true,Success,1,1,0
1.7809999999999997e-5,3.162e-6,1.3285301530081646e-10,0.11975401875449318,true,true,Success,1,1,0
1.7809999999999997e-5,5.623e-6,6.913599544836287e-11,0.11955856996020944,true,true,Success,1,1,0
1.7809999999999997e-5,1.0e-5,3.172455712859464e-11,0.11961454568306434,true,true,Success,1,1,0
1.7809999999999997e-5,1.778e-5,1.3395602926190456e-11,0.11968164384733704,true,true,Success,1,1,0
1.7809999999999997e-5,3.162e-5,5.344970162636468e-12,0.11986588346793386,true,true,Success,1,1,0
1.7809999999999997e-5,5.623e-5,2.048068419493004e-12,0.1199061450342549,true,true,Success,1,1,0
1.7809999999999997e-5,0.0001,7.59757298764961e-13,0.1199357222599908,true,true,Success,1,1,0
1.7809999999999997e-5,0.0001778,2.719813463109107e-13,0.11986328583351791,true,true,Success,1,1,0
1.7809999999999997e-5,0.0003162,9.063110452465212e-14,0.12096075481854848,true,true,Success,1,1,0
1.7809999999999997e-5,0.0005623,2.3358163212012803e-14,0.11971948692987706,true,true,Success,1,1,0
1.7809999999999997e-5,0.001,5.015433319413786e-15,0.11998994528468326,true,true,Success,1,1,0
1.7809999999999997e-5,0.001778,1.3633240353419108e-15,0.12050010398240636,true,true,Success,1,1,0
1.7809999999999997e-5,0.003162,4.1502837285943255e-16,0.1201537865579153,true,true,Success,1,1,0
1.7809999999999997e-5,0.005623,1.3009683270264088e-16,0.11963003920776508,true,true,Success,1,1,0
1.7809999999999997e-5,0.01,4.1457474987339114e-17,0.1199652224514593,true,true,Success,1,1,0
1.7809999999999997e-5,0.01778,1.3339797018506511e-17,0.12009706453287769,true,true,Success,1,1,0
1.7809999999999997e-5,0.03162,4.322759809476736e-18,0.1200256806006657,true,true,Success,1,1,0
1.7809999999999997e-5,0.05623,1.4081245937409789e-18,0.11994948747967495,true,true,Success,1,1,0
1.7809999999999997e-5,0.1,4.604797028492595e-19,0.12214845074133517,true,true,Success,1,1,0
1.7809999999999997e-5,0.1778,1.5043479472876632e-19,0.12010701137649157,true,true,Success,1,1,0
