m_N,y,sin2_2theta,omega_h2,converged,plateau_ok,retcode,branch,slope,n_failed
1.703e-6,1.0e-8,NaN,NaN,false,false,NoRoot,0,0,9
1.703e-6,1.778e-8,1.967455938269284e-8,0.11981724473127536,true,true,Success,1,1,8
1.703e-6,3.162e-8,1.822596802935831e-8,0.11995134253579738,true,true,Success,1,1,0
1.703e-6,5.623e-8,1.4950899702541786e-8,0.11907755829799893,true,true,Success,1,1,0
1.703e-6,1.0e-7,1.030811476143408e-8,0.11988569408903224,true,true,Success,1,1,0
1.703e-6,1.778e-7,5.795072480872032e-9,0.11959230900712293,true,true,Success,1,1,0
1.703e-6,3.162e-7,2.791895779603211e-9,0.11941459443169204,true,true,Success,1,1,0
1.703e-6,5.623e-7,1.2139448671500266e-9,0.11960468604246009,true,true,Success,1,1,0
1.703e-6,1.0e-6,4.931145880406288e-10,0.11966982291729969,true,true,Success,1,1,0
1.703e-6,1.778e-6,1.9150145423472804e-10,0.1198126720975161,true,true,Success,1,1,0
1.703e-6,3.162e-6,7.198631900086354e-11,0.11992222217113284,true,true,Success,1,1,0
1.703e-6,5.623e-6,2.6424966664930895e-11,0.11995190361354718,true,true,Success,1,1,0
1.703e-6,1.0e-5,9.524334361074093e-12,0.11996542242329906,true,true,Success,1,1,0
1.703e-6,1.778e-5,3.3852221076819532e-12,0.11998243195229273,true,true,Success,1,1,0
1.703e-6,3.162e-5,1.1886475404620802e-12,0.12003681630336466,true,true,Success,1,1,0
1.703e-6,5.623e-5,4.1335052777667235e-13,0.12000019129595531,true,true,Success,1,1,0
1.703e-6,0.0001,1.42397090359718e-13,0.119988572407144,true,true,Success,1,1,0
1.703e-6,0.0001778,4.8481963196266913e-14,0.11992322799557191,true,true,Success,1,1,0
1.703e-6,0.0003162,1.6059150250457634e-14,0.11931737327152175,true,true,Success,1,1,0
1.703e-6,0.0005623,4.995819688773298e-15,0.12498314198851354,true,true,Success,1,1,0
1.703e-6,0.001,1.2904308440194607e-15,0.12354588683132803,true,true,Success,1,1,0
1.703e-6,0.001778,2.582870514062042e-16,0.11949373367041562,true,true,Success,1,1,0
1.703e-6,0.003162,6.511264416994866e-17,0.12076722632631436,true,true,Success,1,1,0
1.703e-6,0.005623,1.8571727840918624e-17,0.12051955492868907,true,true,Success,1,1,0
1.703e-6,0.01,5.737874792456419e-18,0.12003942001188002,true,true,Success,1,1,0
1.703e-6,0.01778,1.8168757356311373e-18,0.12112565679180785,true,true,Success,1,1,0
1.703e-6,0.03162,5.819419435647679e-19,0.12028377781090313,true,true,Success,1,1,0
1.703e-6,0.05623,1.8762185881493532e-19,0.12008728026230359,true,true,Success,1,1,0
