m_N,y,sin2_2theta,omega_h2,converged,plateau_ok,retcode,branch,slope,n_failed
1.57e-5,1.0e-6,3.3029957676421076e-10,0.11999424413830574,true,true,Success,1,1,0
1.57e-5,1.0e-5,3.08868048575006e-11,0.11974043759846155,true,true,Success,1,1,0
1.57e-5,0.0001,7.037631017106195e-13,0.11964793429165309,true,true,Success,1,1,0
1.57e-5,0.001,4.667659946482001e-15,0.12382058417646687,true,true,Success,1,1,0
1.57e-5,0.01,3.7318788428935237e-17,0.12004098108992435,true,true,Success,1,1,0
