m_N,y,sin2_2theta,omega_h2,converged,plateau_ok,retcode,branch,slope,n_failed
6.22e-5,1.0e-6,3.4385690520403974e-11,0.11939656241633832,true,true,Success,1,1,0
6.22e-5,1.0e-5,2.17514702177775e-11,0.11994212818352736,true,true,Success,1,1,0
6.22e-5,0.0001,1.3605265711496713e-12,0.11972491576428974,true,true,Success,1,1,0
6.22e-5,0.001,1.0304863455360943e-14,0.11896269727315145,true,true,Success,1,1,0
6.22e-5,0.01,1.122524462503895e-16,0.12000573031655178,true,true,Success,1,1,0
