x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
8.19573663039993e-5,6.498534546030865e-5,2.0956762612134188e-19,2.3036149805904667,1.3823773474733882e-7,1.7366240832456792e-7,-12.2797195478747,-24.5594390957494,6.911838579121389e-8,6.911838579121389e-8,4.815824555329905e-13,1.608941270253402e-30,5.382332256454363e-38,1.6089412164300792e-30
8.195744826140652e-5,6.49854169043084e-5,2.0956717953389842e-19,2.3036073831017925,1.3823773475099938e-7,1.7366240832456792e-7,-12.27971954776878,-24.55943909553756,6.911838579304393e-8,6.911838579304393e-8,4.815824555967451e-13,1.608934013937976e-30,5.382320874308326e-38,1.6089339601147673e-30
8.196224702104655e-5,6.498960009664249e-5,2.0954103344059157e-19,2.3031625928405894,1.3823773496534046e-7,1.7366240832457565e-7,-12.279719541566505,-24.55943908313301,6.911838590021075e-8,6.911838590021075e-8,4.815824593299944e-13,1.6085092127472342e-30,5.381654490141105e-38,1.6085091589306894e-30
8.201025007385298e-5,6.503144683342182e-5,2.0927975185302549e-19,2.2987194110027915,1.382377371094461e-7,1.736624083246546e-7,-12.279719479523662,-24.559438959047323,6.911838697222648e-8,6.911838697222648e-8,4.815824966745912e-13,1.6042673608797296e-30,5.374995183282253e-38,1.604267307129778e-30
8.249182959627391e-5,6.545139992300524e-5,2.0668478502573512e-19,2.2547562273226776,1.3823775862025096e-7,1.736624083254471e-7,-12.279718857076928,-24.559437714153855,6.911839772725436e-8,6.911839772725436e-8,4.815828713353991e-13,1.5624587944857057e-30,5.308853447483809e-38,1.5624587413971713e-30
8.746593314846601e-5,6.981397989780225e-5,1.8240740274847518e-19,1.8579384390526392,1.3823798087408676e-7,1.736624083339891e-7,-12.279712425829587,-24.559424851659173,6.911850885030077e-8,6.911850885030077e-8,4.815867424082373e-13,1.1990481566649831e-30,4.6897255148391986e-38,1.199048109767728e-30
0.0001253137397498481,0.00010494448736284738,8.350519940755659e-20,0.547010611908236,1.382396925849028e-7,1.7366240842290384e-7,-12.279662894463344,-24.55932578892669,6.911936467605435e-8,6.911936467605435e-8,4.816165560865076e-13,2.2497733527492886e-31,2.1610416080106447e-38,2.2497731366451277e-31
0.0002618023454470964,0.00029219649614382003,1.2459953379293599e-20,0.025346620858320727,1.382471655913492e-7,1.7366240948301676e-7,-12.279446629102816,-24.558893258205632,6.91231013182047e-8,6.91231013182047e-8,4.81746719536087e-13,3.331780818743351e-33,3.5241781177350914e-39,3.3317772945652336e-33
0.00045950283463879556,0.0005736227256001676,3.3559803351515616e-21,0.00335085683866098,1.3825669601457648e-7,1.7366241302445096e-7,-12.279170774626916,-24.558341549253832,6.912786612539244e-8,6.912786612539244e-8,4.819126928408334e-13,2.061043143031309e-34,9.98498381242248e-40,2.0610331580474963e-34
0.0012475155878352094,0.0017004294788355125,3.9902074353197787e-22,0.0001287251765291677,1.382889785167855e-7,1.7366245085519702e-7,-12.278235635075452,-24.556471270150904,6.914400736062449e-8,6.914400736062449e-8,4.824745679302754e-13,2.290835612336969e-36,1.2163746017873028e-40,2.2907139748767904e-36
0.003935652103636929,0.005609219103121392,3.719455493896427e-23,3.593173388850545e-6,1.3837848612215233e-7,1.7366287701523528e-7,-12.275633805268814,-24.55126761053763,6.918873463999603e-8,6.918873463999603e-8,4.84026285520829e-13,1.5885988934798841e-38,1.1586924802997257e-41,1.5874402009995845e-38
0.012416163478758756,0.017733403537066088,3.734128995815341e-24,1.1427509582925358e-7,1.386033754124353e-7,1.736674864042282e-7,-12.2690055147152,-24.5380110294304,6.930120781418296e-8,6.930120781418296e-8,4.878564195981051e-13,1.2727766720559428e-40,1.1665443813645612e-42,1.2611112282422972e-40
0.07986105162435149,0.11538866874321013,9.108290371599124e-26,4.2783987378630576e-10,1.4001637868077732e-7,1.7400731154214362e-7,-12.224666014738668,-24.449332029477336,7.000919303079588e-8,7.000919303079588e-8,5.068191402090247e-13,6.925170599622019e-44,2.762200414078599e-44,4.1629701855434197e-44
0.1920723904494189,0.28436843114998056,1.620572252948676e-26,3.068760739529174e-11,1.440588444876216e-7,1.7667496819111856e-7,-12.108932973198337,-24.217865946396675,7.203313952222642e-8,7.203313952222642e-8,5.428743885303019e-13,5.221267858120359e-45,4.445898756503891e-45,7.753691016164682e-46
0.28156995239116883,0.4300454961670651,7.6833455314986e-27,9.733028519553345e-12,1.5085418987712901e-7,1.820479922827318e-7,-11.946446886451472,-23.892893772902944,7.542847213149558e-8,7.542847213149558e-8,6.047968554147053e-13,2.1045543971809945e-45,1.9805214263447006e-45,1.2403297083629384e-46
0.3920627682981036,0.6315157765981424,4.02541219855916e-27,3.614907128123444e-12,1.6607053731248516e-7,1.9504823918286884e-7,-11.641791137911776,-23.28358227582355,8.303521849819321e-8,8.303521849819321e-8,7.571605073665309e-13,1.0303855131637218e-45,1.006794688930122e-45,2.359082423359976e-47
0.5136115335458005,0.8914996396887166,2.3686095550579426e-27,1.6098425264723823e-12,1.9550911121938475e-7,2.2227762423526987e-7,-11.17392139189502,-22.34784278379004,9.775251545127744e-8,9.775251545127744e-8,1.0867712760002093e-12,6.121699327114452e-46,6.066400515273085e-46,5.529881184136617e-48
0.6728433014345597,1.2927119175998665,1.387971118837211e-27,7.162376050345101e-13,2.65285118553518e-7,2.9377067235213787e-7,-10.406732744778457,-20.813465489556915,1.3264365578584053e-7,1.3264365578584053e-7,1.978677793931171e-12,3.915323246868816e-46,3.904238578637027e-46,1.1084668231789661e-48
0.7371585712793646,1.465880862826198,1.1575178957128065e-27,5.447106428442642e-13,3.076350053046055e-7,3.4057996867844193e-7,-10.076819188163535,-20.15363837632707,1.53815970084123e-7,1.53815970084123e-7,2.5661211892578782e-12,3.4188698260034794e-46,3.41268965881015e-46,6.180167193329693e-49
0.8076215636717385,1.655255752898997,9.649909693138494e-28,4.1398972338424326e-13,3.6611562094283755e-7,4.0849089152981215e-7,-9.720756161009984,-19.441512322019967,1.8305360586802207e-7,1.8305360586802207e-7,3.412332777115613e-12,2.998325595559212e-46,2.99492766164388e-46,3.3979339153322104e-49
0.8857283033600096,1.8568963780248111,8.026370674549628e-28,3.137374825899872e-13,4.482161680756512e-7,5.090607998877611e-7,-9.346645157564474,-18.693290315128948,2.2410330225388266e-7,2.2410330225388266e-7,4.649847874047521e-12,2.630298211818287e-46,2.628437655395634e-46,1.8605564226527655e-49
0.946133211554788,2.0030420914223064,7.035484350889216e-28,2.574350952478776e-13,5.259169007269573e-7,6.088965274618978e-7,-9.078113688752367,-18.156227377504734,2.6295074213986346e-7,2.6295074213986346e-7,5.862322839193528e-12,2.3936362327733855e-46,2.392412057565808e-46,1.2241752075777046e-49
0.9922295914999765,2.1086767362432504,6.397530183525731e-28,2.2311527475169346e-13,5.944033574274549e-7,7.000861229099728e-7,-8.88561287848762,-17.77122575697524,2.9719470758008655e-7,2.9719470758008655e-7,6.958097186925088e-12,2.2327896641492894e-46,2.231878694875434e-46,9.109692738554257e-50
1.0930331260739463,2.3197780061811057,5.272487076051564e-28,1.668805321297567e-13,7.745195663431823e-7,9.518924280663751e-7,-8.503221748773136,-17.00644349754627,3.8724556482587023e-7,3.8724556482587023e-7,9.944985739773536e-12,1.9280269837142845e-46,1.9275133966759095e-46,5.135870383751927e-50
