x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
1.0581315797126106e-5,8.434342377251983e-6,1.870493999310658e-20,0.04866360027250874,1.7169451805888548e-9,2.7901084448979123e-9,-17.44031842871412,-34.88063685742824,8.584725559715467e-10,8.584725559715467e-10,3.432287196234618e-17,1.0474946455313085e-36,1.085552431923544e-44,1.0474946346757842e-36
1.0581326378447186e-5,8.434356039454855e-6,1.8704883805407276e-20,0.048663363793118954,1.7169451805907213e-9,2.7901084448979123e-9,-17.440318428709762,-34.880636857419525,8.584725559724889e-10,8.584725559724889e-10,3.43228719625335e-17,1.0474877147108753e-36,1.0855494829167648e-44,1.0474877038553804e-36
1.0598596808915888e-5,8.4566645922794e-6,1.8613481205850016e-20,0.04827925945164396,1.7169451836379265e-9,2.7901084448979917e-9,-17.44031842161044,-34.88063684322088,8.584725574960864e-10,8.584725574960864e-10,3.432287226710118e-17,1.0362463260852187e-36,1.0807509669945603e-44,1.036246315277709e-36
1.0772859076656838e-5,8.683012581266635e-6,1.7723691240301048e-20,0.04460121095383167,1.716945214396785e-9,2.7901084448988937e-9,-17.440318349949,-34.880636699898,8.58472572875515e-10,8.58472572875515e-10,3.432287534144287e-17,9.302597770491828e-37,1.0339104156758621e-44,9.302597667100787e-37
1.2681103739766983e-5,1.1155620496166363e-5,1.1074866490569004e-20,0.02103182667632254,1.716945540656363e-9,2.7901084449103224e-9,-17.44031758983148,-34.88063517966296,8.58472736005269e-10,8.58472736005269e-10,3.432290795081146e-17,3.341689575668598e-37,6.739267224485763e-45,3.341689508275926e-37
2.176324676972123e-5,2.103719440170923e-5,3.2137872594810873e-21,0.003136141453978649,1.716946746399028e-9,2.7901084449839523e-9,-17.440314780632047,-34.880629561264094,8.584733388765866e-10,8.584733388765866e-10,3.432302846019335e-17,2.496853503472211e-38,2.0479146490172474e-45,2.496853298680746e-38
0.00010936860769082458,0.00011991103785105439,1.0446930776929964e-22,1.6935165529959883e-5,1.7169570601558398e-9,2.790108448384559e-9,-17.44029074564513,-34.88058149129026,8.58478495866727e-10,8.58478495866727e-10,3.4324058984860204e-17,1.9873063936179446e-41,6.97692458325913e-47,1.9872994166933613e-41
0.0008102386347964572,0.0008924433878615374,1.8880554012988397e-24,4.1083994765502384e-8,1.7170199000296622e-9,2.790108644812539e-9,-17.44014397197425,-34.8802879439485,8.585099182038249e-10,8.585099182038249e-10,3.4330318509436645e-17,5.058161742396251e-45,1.2643623475744792e-48,5.0568973800486764e-45
0.009347789849452219,0.010315271665591808,1.4769827168556527e-26,2.6630547162719815e-11,1.7175464678538577e-9,2.79014081266716e-9,-17.438872831253335,-34.87774566250667,8.587732242745722e-10,8.587732242745722e-10,3.43797654283072e-17,1.9619264870842066e-49,9.480233137948676e-51,1.86712415570472e-49
0.03620678564127988,0.039962208105247504,1.0339524629884157e-27,4.592714908905884e-13,1.7190721025234888e-9,2.79074840536171e-9,-17.43486222875778,-34.86972445751556,8.595336208273872e-10,8.595336208273872e-10,3.4481517674293436e-17,1.2225660939230312e-51,6.2807192051432686e-52,5.944941734087042e-52
0.09459038920962509,0.10489258850262827,1.516556419321207e-28,2.573859009316377e-14,1.7281763451407083e-9,2.7973759307149913e-9,-17.413880304487865,-34.82776060897573,8.640943635425293e-10,8.640943635425293e-10,3.498204278535302e-17,9.87526485820278e-53,8.95603021145062e-53,9.192346467521586e-54
0.2471178143090218,0.28781832937788393,2.2220604413640085e-29,1.4434899987145872e-15,1.857580658122998e-9,2.894749110816798e-9,-17.177163733407298,-34.354327466814595,9.287916275804356e-10,9.287916275804356e-10,4.396325751356028e-17,1.3075998851183057e-53,1.2941812964068713e-53,1.3418588711434406e-55
0.3141671436873331,0.38348366046636845,1.3748250893312278e-29,7.024956684415722e-16,2.0044493959429263e-9,3.0080725139696755e-9,-16.9454820310293,-33.8909640620586,1.0022271231217029e-9,1.0022271231217029e-9,5.61302504552174e-17,8.532258267383432e-54,8.483544693837333e-54,4.871357354609755e-56
