x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
0.00016203658720782225,0.00013778794345284395,4.314560404423578e-19,7.001656682961231,3.6948510119909115e-6,4.204588783782791e-6,-8.697850616518872,-17.395701233037745,1.8469629865702057e-6,1.8469629865702057e-6,4.625194252433259e-10,5.688202004485673e-31,2.9702637453817046e-36,5.688172301848219e-31
0.00016203674924449035,0.00013778809125309887,4.3145513491443614e-19,7.001634151722054,3.694851011991115e-6,4.2045887837828135e-6,-8.69785061651864,-17.39570123303728,1.8469629865703145e-6,1.8469629865703145e-6,4.6251942524343625e-10,5.68817692098221e-31,2.970257553443787e-36,5.6881472184066755e-31
0.00016204380264096127,0.00013779452495417773,4.314157203368854e-19,7.000653467281283,3.6948510119999036e-6,4.2045887837834335e-6,-8.697850616508235,-17.39570123301647,1.8469629865747068e-6,1.8469629865747068e-6,4.62519425248272e-10,5.687085176738839e-31,2.9699880391754595e-36,5.687055476858447e-31
0.00016211435349461323,0.00013785887848966524,4.3102177254160145e-19,6.990854174480421,3.694851012087807e-6,4.204588783789647e-6,-8.697850616404246,-17.39570123280849,1.8469629866186047e-6,1.8469629866186047e-6,4.625194252965935e-10,5.676179244044295e-31,2.967294240924422e-36,5.676149571101886e-31
0.000162821553648689,0.00013850407404457075,4.271020077783792e-19,6.893611780554482,3.6948510129689135e-6,4.2045887838521465e-6,-8.69785061536164,-17.39570123072328,1.846962987058676e-6,1.846962987058676e-6,4.6251942578079366e-10,5.568261964725073e-31,2.9404901310317432e-36,5.568232559823762e-31
0.00017006547341807891,0.0001451315315422091,3.8978810688718475e-19,5.991687234685319,3.694851021986871e-6,4.20458878451131e-6,-8.697850604663499,-17.395701209326997,1.8469629915627284e-6,1.8469629915627284e-6,4.6251943071580686e-10,4.59474910571711e-31,2.6852569706145855e-36,4.594722253147404e-31
0.00023483032845379335,0.000206135180757884,1.968639267235452e-19,2.0911160980179027,3.694851102224098e-6,4.204588792025839e-6,-8.69785050712244,-17.39570101424488,1.8469630316401842e-6,1.8469630316401842e-6,4.625194728597315e-10,1.0847796882444135e-31,1.3627192552643167e-36,1.084766061051861e-31
0.0005421602433129113,0.0005656145585289218,2.929298733625824e-20,0.10122153877659675,3.6948515081138025e-6,4.204588891235293e-6,-8.697849930537615,-17.39569986107523,1.8469632343017615e-6,1.8469632343017615e-6,4.625196218886075e-10,1.6893368470012042e-33,2.0843903379690267e-37,1.6891284079674072e-33
0.0018874825209762964,0.002684193472540703,1.4693418767637594e-21,0.000947095355515199,3.694849040511561e-6,4.204589360936731e-6,-8.697848053591283,-17.395696107182566,1.846961475320603e-6,1.846961475320603e-6,4.6251587023543466e-10,2.659299748081379e-36,1.177325724568366e-38,2.6475264908356954e-36
0.003571626279690968,0.005386222923135462,3.7529536873541987e-22,0.0001172155360404645,3.6948508256922794e-6,4.204597024770336e-6,-8.6978349306743,-17.3956698613486,1.8469629073292797e-6,1.8469629073292797e-6,4.6250906473208376e-10,1.4752070811124098e-37,3.0535424776423386e-39,1.4446716563359865e-37
0.018700209217709127,0.02939283818225452,1.2747623756753178e-23,7.214561311002255e-7,3.6948660712154588e-6,4.204888212640171e-6,-8.697403689115095,-17.39480737823019,1.846964460422854e-6,1.846964460422854e-6,4.622045936825767e-10,2.1654202794859605e-40,1.052289428396555e-40,1.1131308510894053e-40
0.04853281642496475,0.07636383449594308,1.8913770720307664e-24,4.11926580748557e-8,3.6949455648229354e-6,4.20666117566999e-6,-8.694879020233708,-17.389758040467417,1.8470123459571276e-6,1.8470123459571276e-6,4.6044673374522675e-10,1.7129280629097136e-41,1.5323941060188253e-41,1.805339568908882e-42
0.20035845339896155,0.31797181043784395,1.11822108490273e-25,5.837271161718055e-10,3.6992171482853434e-6,4.241298254628213e-6,-8.648288861319458,-17.296577722638915,1.8488498651125903e-6,1.8488498651125903e-6,4.3453102125233795e-10,7.565114396721237e-43,7.538252195343713e-43,2.6862201377523698e-45
