x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
5.823363977218687e-5,4.4165121824488575e-5,1.4557066365292394e-19,1.30843020065185,1.8015389918205524e-5,2.4091554404752043e-5,-7.598908184305728,-15.197816368611456,9.000930361385119e-6,9.000930361385119e-6,6.764597716962523e-9,1.1768596905308775e-34,3.081643613560005e-38,1.1765515261695216e-34
5.823369800585572e-5,4.416517131240434e-5,1.4557034978762379e-19,1.30842580229389,1.8015389918205524e-5,2.4091554404752043e-5,-7.598908184305647,-15.197816368611294,9.000930361385807e-6,9.000930361385807e-6,6.764597716963542e-9,1.1768542865193827e-34,3.0816370236116644e-38,1.1765461228170215e-34
5.869890226373052e-5,4.4560696043779526e-5,1.430942895106556e-19,1.2738930261455357,1.8015389918211027e-5,2.4091554404822567e-5,-7.598908184286809,-15.197816368573617,9.000930361388727e-6,9.000930361388727e-6,6.764597716781603e-9,1.134631558142647e-34,3.029645599290324e-38,1.134328593582718e-34
6.356032007284511e-5,4.873743359796879e-5,1.2047005844937762e-19,0.9736455617811611,1.801538991826892e-5,2.4091554405606578e-5,-7.598908184078393,-15.197816368156786,9.000930361419712e-6,9.000930361419712e-6,6.7645977147549645e-9,7.859245577497876e-35,2.5543099461237967e-38,7.856691267551752e-35
9.163212400013943e-5,7.50614229682393e-5,5.318426915963254e-20,0.2665253231964383,1.80153899186146e-5,2.4091554412163527e-5,-7.59890818236647,-15.19781636473294,9.000930361607875e-6,9.000930361607875e-6,6.7645976975432096e-9,1.33754554081613e-35,1.1387257850661073e-38,1.3364068150310639e-35
0.00023830648851382648,0.00027531882951052096,4.584051052709157e-21,0.005401086366198356,1.8015389920909833e-5,2.4091554566205312e-5,-7.598908147671893,-15.197816295343786,9.000930368298153e-6,9.000930368298153e-6,6.764597314313049e-9,6.497337607764444e-38,1.120160801243234e-39,6.385321527640121e-38
0.0006197606252988755,0.00077899412092035,5.970799309734675e-22,0.0002384439913751355,1.801538992553796e-5,2.409155564638403e-5,-7.598907880544593,-15.197815761089187,9.000930383172554e-6,9.000930383172554e-6,6.764594417635693e-9,1.0210870947230759e-39,1.4942469333224857e-40,8.716624013908274e-40
0.0021980519799855843,0.0029389259368365166,4.2831830257609846e-23,4.440418291663628e-6,1.8015389959418095e-5,2.4091571691842344e-5,-7.598903861583655,-15.19780772316731,9.000930150275635e-6,9.000930150275635e-6,6.764550136241688e-9,1.4523741495759034e-41,1.1006378076013024e-41,3.5173634197460104e-42
0.00809694447465335,0.01083070124370585,3.1537496289497603e-24,8.872211281223223e-8,1.801539098270631e-5,2.4091792720521777e-5,-7.598849375207886,-15.197698750415771,9.000931618539745e-6,9.000931618539745e-6,6.763955903728673e-9,8.248939517776512e-43,8.100012305353974e-43,1.4892721242253792e-44
0.08836425016022674,0.11852385373640577,2.7196181856263854e-26,6.792715124656571e-11,1.8016822895600777e-5,2.4121890394464297e-5,-7.591959587287712,-15.183919174575424,9.001639528140057e-6,9.001639528140057e-6,6.692930268768683e-9,6.450037156850745e-45,6.449533946852188e-45,5.032099985564917e-49
0.25950644384406363,0.3509524108198476,3.3136472977980214e-27,2.6855579986570656e-12,1.8041279849127326e-5,2.434388671417916e-5,-7.5386632877606745,-15.077326575521349,9.013675163931844e-6,9.013675163931844e-6,6.2871022805302105e-9,6.127215914874753e-46,6.1271839052378154e-46,3.200963693722821e-51
0.5211339532921244,0.7237015429711389,8.327749967161117e-28,3.317205145667165e-13,1.8170853310579427e-5,2.5096574795162562e-5,-7.365431286590262,-14.730862573180524,9.079016569727609e-6,9.079016569727609e-6,5.440233306664436e-9,1.0424595180638188e-46,1.0424588736859837e-46,6.4437783506081105e-53
0.6217258195678667,0.8752697708486157,5.85327761690533e-28,1.9524398781444368e-13,1.8251877027783376e-5,2.5513694344262233e-5,-7.272455681816371,-14.544911363632743,9.12077612167042e-6,9.12077612167042e-6,5.1076345195259394e-9,6.27491273221372e-47,6.274910727195868e-47,2.005017853131744e-53
0.7227250977349413,1.0326936007626637,4.332029137759447e-28,1.242792744348639e-13,1.8348129146799183e-5,2.6000249334689443e-5,-7.166233374963764,-14.332466749927528,9.169302909888846e-6,9.169302909888846e-6,4.778377448385055e-9,3.9621399552034076e-47,3.9621392774111077e-47,6.777922998476983e-54
0.8401316954457985,1.2228893584198837,3.2059229209616367e-28,7.91176230602819e-14,1.8475188078199203e-5,2.664651635902423e-5,-7.027565416718862,-14.055130833437724,9.233210935087715e-6,9.233210935087715e-6,4.404936398663075e-9,2.42829897937741e-47,2.428298772838409e-47,2.0653900082056651e-54
0.9766109796168877,1.4543170567127077,2.3725045909411486e-28,5.036754666838725e-14,1.8637505842117306e-5,2.749894910580936e-5,-6.847424596863988,-13.694849193727975,9.31479049745968e-6,9.31479049745968e-6,3.9846484587833845e-9,1.4356597465885378e-47,1.4356596913679936e-47,5.5220544116244204e-55
