x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
1.5648423937351156e-5,1.145766178998664e-5,3.24251250567255e-20,0.11950369931955025,4.347407648595919e-9,6.932923449965482e-9,-16.454789642822337,-32.909579285644675,2.173703591452776e-9,2.173703591452776e-9,2.328451750449089e-16,2.2504439452923745e-35,2.4169137706687406e-43,2.2504439211232368e-35
1.5648439585782905e-5,1.1457677727337813e-5,3.2425042160672415e-20,0.11950320064069433,4.347407648604058e-9,6.932923449965482e-9,-16.45478964281484,-32.90957928562968,2.1737035914568463e-9,2.1737035914568463e-9,2.328451750470912e-16,2.2504311517303717e-35,2.4169078548879805e-43,2.250431127561293e-35
1.5649306960767255e-5,1.1458561126546945e-5,3.242044778664749e-20,0.11947556346598955,4.347407649056183e-9,6.932923449965482e-9,-16.45478964239883,-32.90957928479766,2.173703591682918e-9,2.173703591682918e-9,2.328451751681672e-16,2.2497221526478228e-35,2.416579981630925e-43,2.249722128482023e-35
1.5657983355318373e-5,1.1467398865618476e-5,3.2374539835454945e-20,0.11919954301166819,4.347407653580175e-9,6.9329234499655805e-9,-16.454789638236242,-32.909579276472485,2.1737035939449142e-9,2.1737035939449142e-9,2.3284517637964703e-16,2.242644430044263e-35,2.4133036864840186e-43,2.242644405911226e-35
1.5745012314770117e-5,1.1556139281516388e-5,3.191906364956723e-20,0.11647455429758703,4.347407699088282e-9,6.932923449966787e-9,-16.454789596363764,-32.90957919272753,2.173703616698952e-9,2.173703616698952e-9,2.328451885662197e-16,2.1730896496417054e-35,2.380786272696117e-43,2.1730896258338426e-35
1.6642354951320395e-5,1.2524394690845608e-5,2.7539072598410033e-20,0.09149540182514149,4.347408183079552e-9,6.9329234499802605e-9,-16.454789151037417,-32.909578302074834,2.173703858694463e-9,2.173703858694463e-9,2.3284531817356975e-16,1.564042788222911e-35,2.070654360885496e-43,1.5640427675163674e-35
2.159924268063663e-5,1.888163063760546e-5,1.2875730816337342e-20,0.02670249897425997,4.3474111699114164e-9,6.932923450095483e-9,-16.45478640278973,-32.90957280557946,2.173705352109507e-9,2.173705352109507e-9,2.328461180038415e-16,2.918757494760937e-36,1.0334382032347793e-43,2.9187573914171166e-36
4.2629797355207124e-5,4.22898451855193e-5,2.6808276447629523e-21,0.0023766491596478945,4.34742105183508e-9,6.9329234509225565e-9,-16.454777309847962,-32.909554619695925,2.173710293070501e-9,2.173710293070501e-9,2.3284876410989965e-16,1.0748187627735285e-37,2.285688235482788e-44,1.074818534204705e-37
0.00017432757034684107,0.00019411498304412132,1.3383030264322593e-22,2.4576059192442434e-5,4.347474619528052e-9,6.932923472113055e-9,-16.454728005353363,-32.90945601070673,2.173737077320887e-9,2.173737077320887e-9,2.3286310319593214e-16,2.0592777600210083e-40,1.1902985876031942e-45,2.0592658570351322e-40
0.0010527260117490442,0.0011813836367768544,3.6192174083581126e-24,1.0904364077067814e-7,4.347753720778849e-9,6.932924311151227e-9,-16.45447056027791,-32.90894112055582,2.173876636805784e-9,2.173876636805784e-9,2.3293759945437867e-16,1.1890459704955069e-43,3.2342662806695304e-47,1.18872254386744e-43
0.007960440840621131,0.008948416738006965,6.41208180102537e-26,2.5119994242839053e-10,4.349349630906679e-9,6.93297908802174e-9,-16.452967317022186,-32.90593463404437,2.1746744938711546e-9,2.1746744938711546e-9,2.333495626517165e-16,2.609780555981514e-47,5.648899200128001e-49,2.553291563980234e-47
0.07728106659186863,0.08722860125716932,7.34711545707767e-28,2.7475594222910875e-13,4.370280262426211e-9,6.9447359894200685e-9,-16.433256767047272,-32.866513534094544,2.185122357242835e-9,2.185122357242835e-9,2.3684866600434293e-16,7.401064858339771e-51,5.853660666884255e-51,1.5474041914555167e-51
0.16850145094817262,0.1933465696805816,1.545950754375529e-28,2.649051814160837e-14,4.466381643823998e-9,7.0162437469125605e-9,-16.35544205108463,-32.71088410216926,2.2332352616930286e-9,2.2332352616930286e-9,2.5255694963507547e-16,1.2339050219338357e-51,1.1845015210594842e-51,4.940350087435152e-53
0.30448497281032877,0.37332145101321423,4.7345298753412984e-29,4.489562017930413e-15,4.950766000728771e-9,7.388637698783911e-9,-16.02968921721981,-32.05937843443962,2.4754835080897434e-9,2.4754835080897434e-9,3.4896970435906963e-16,3.7905592599230905e-52,3.753851672879444e-52,3.6707587043646676e-54
0.3988619932704634,0.531943064269546,2.759098415492427e-29,1.9972553857336533e-15,5.7378441755922e-9,8.024265450679508e-9,-15.597906806532364,-31.19581361306473,2.8689566921516464e-9,2.8689566921516464e-9,5.486090444271273e-16,2.499215450749494e-52,2.48718181150243e-52,1.2033639247063774e-54
0.48231029934142117,0.711251933960266,1.8869608530082784e-29,1.1295929121624483e-15,7.019697235968171e-9,9.11604637372478e-9,-15.047863792301726,-30.095727584603452,3.509878521049877e-9,3.509878521049877e-9,9.814998671926757e-16,2.078799879480277e-52,2.0730097551798555e-52,5.790124300421619e-55
0.5832173252292614,0.9906746253562173,1.2905038744643634e-29,6.388667950638341e-16,9.998940032583777e-9,1.1829067059666855e-8,-14.177573858942472,-28.355147717884943,4.999474316996623e-9,4.999474316996623e-9,2.4656381883433928e-15,1.994717682631232e-52,1.9918120740042992e-52,2.9056086269328364e-55
0.6417233421610511,1.1800013151267033,1.0659256150053452e-29,4.795766798139261e-16,1.3025076914779787e-8,1.4750504953056678e-8,-13.601336887188127,-27.202673774376255,6.512521646368758e-9,6.512521646368758e-9,4.570904751474622e-15,2.0848669097780076e-52,2.0827739963859566e-52,2.0929133920511472e-55
0.6957671193262305,1.361446509572099,9.067697238306609e-30,3.76278898404207e-16,1.7235788979720756e-8,1.900306927446821e-8,-13.056422119610653,-26.112844239221307,8.617865016769581e-9,8.617865016769581e-9,8.338690916621547e-15,2.2371227229221106e-52,2.2354921674429652e-52,1.6305554791452194e-55
0.7543622812679769,1.5509747886696026,7.713781127921078e-30,2.9523080529940966e-16,2.4104937031354168e-8,2.6264216938462824e-8,-12.484004012162195,-24.96800802432439,1.2052403656379834e-8,1.2052403656379834e-8,1.623404895293791e-14,2.464683785172517e-52,2.4633405950765727e-52,1.3431900959441545e-55
0.8178921302732689,1.734434326365218,6.562024045722644e-30,2.316399584653478e-16,3.558285961883973e-8,3.8993678375947654e-8,-11.910156657082501,-23.820313314165002,1.779132723398579e-8,1.779132723398579e-8,3.346508316523719e-14,2.7755033077980187e-52,2.7742919695260468e-52,1.2113382719719367e-55
0.8867722490559032,1.901741589680654,5.582240519001947e-30,1.8174617754882272e-16,5.514626465103988e-8,6.178632204392539e-8,-11.350326761336628,-22.700653522673257,2.7572994330806613e-8,2.7572994330806613e-8,7.26417896548235e-14,3.183123142558531e-52,3.1819005936147822e-52,1.2225489437489995e-55
0.9614532193052521,2.0512988738033022,4.7487522522086674e-30,1.4259920124510629e-16,8.905574420156403e-8,1.0331242236407027e-7,-10.804556448161758,-21.609112896323516,4.452766257658086e-8,4.452766257658086e-8,1.6543066415692124e-13,3.708081242268046e-52,3.706704025031126e-52,1.3772172369202587e-55
1.0478912520724326,2.196745071627752,3.9976703807976535e-30,1.1014199085597619e-16,1.538339033601145e-7,1.868894256443827e-7,-10.22827004734237,-20.45654009468474,7.691650593014397e-8,7.691650593014397e-8,4.169004251175636e-13,4.4245929592971476e-52,4.422872660255441e-52,1.7202990417064983e-55
1.152424880130326,2.351008771755216,3.305357922791172e-30,8.280635900989711e-17,2.9074022528383284e-7,3.739897906541921e-7,-9.583241110297301,-19.166482220594602,1.4536886778984677e-7,1.4536886778984677e-7,1.2141804751864368e-12,5.439660378527638e-52,5.4372960533897716e-52,2.3643251378665163e-55
1.2895945868240861,2.537396578860247,2.639629842773714e-30,5.909380602821795e-17,6.351655575793782e-7,8.778246018707299e-7,-8.797967729427437,-17.595935458854875,3.175778782678843e-7,3.175778782678843e-7,4.488880927539812e-12,6.966582590482266e-52,6.96300851488961e-52,3.5740755926554875e-55
1.490384273590969,2.798378388985761,1.976338077377428e-30,3.8283072769350015e-17,1.7603203608677519e-6,2.6765919700309733e-6,-7.756088747819128,-15.512177495638255,8.801263111819911e-7,8.801263111819911e-7,2.444354995137844e-11,9.325338774977248e-52,9.319505018688181e-52,5.833756289067703e-55
1.7224368849419505,3.094183824480388,1.4797240831100452e-30,2.4801138379266198e-17,4.739443901086957e-6,7.94564816743579e-6,-6.706551325806887,-13.413102651613775,2.3695565114717135e-6,2.3695565114717135e-6,1.2358059465506278e-10,1.1529124254457031e-51,1.1521059744165015e-51,8.064510292016666e-55
1.9906200536189733,3.4338775244772877,1.1079030130717753e-30,1.6067060985761876e-17,1.1793786377021923e-5,2.1841935649954043e-5,-5.688130996497044,-11.376261992994088,5.896261930141071e-6,5.896261930141071e-6,5.238030473423159e-10,1.242508219659089e-51,1.2416759937983718e-51,8.322258607172269e-55
2.3005593020632227,3.8282288391840362,8.295154417198156e-31,1.0408814497644418e-17,2.593428002899477e-5,5.3154901958519686e-5,-4.733511166686337,-9.467022333372674,1.2965331686173504e-5,1.2965331686173504e-5,1.6948447243983082e-9,1.1050471718133443e-51,1.1044796262900968e-51,5.675455232474109e-55
2.6587560457293966,4.293438101231382,6.2108237609504145e-31,6.743200846899374e-18,4.8829064476536357e-5,0.00011094091088270056,-3.855667079702294,-7.711334159404588,2.441080838346704e-5,2.441080838346704e-5,3.908251058496965e-9,7.763695190968722e-52,7.761407300416564e-52,2.2878905521569514e-55
3.0727239694985933,4.855668941075584,4.6502494170922255e-31,4.368485735999499e-18,7.779650070550656e-5,0.00019619011832137877,-3.0361815070887497,-6.072363014177499,3.889292187144436e-5,3.889292187144436e-5,6.218123446894498e-9,4.192672710630081e-52,4.1921805586290484e-52,4.921520010328469e-56
