x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
4.1413215098594486e-5,3.016573712771875e-5,1.0056104662409915e-19,0.733347940241946,1.6476832052698718e-6,2.3476256898710693e-6,-10.179371397804372,-20.358742795608745,8.23794714010498e-7,8.23794714010498e-7,4.6888624438626737e-11,4.165809227763454e-33,8.399601240726185e-39,4.165800828162213e-33
4.141325651183026e-5,3.01657719449463e-5,1.0056082546366585e-19,0.7333454009621514,1.647683205269939e-6,2.3476256898710693e-6,-10.179371397804209,-20.358742795608418,8.237947140105311e-7,8.237947140105311e-7,4.688862443863621e-11,4.165789538328596e-33,8.399582959466213e-39,4.1657811387456365e-33
4.141506203699514e-5,3.0167289904009596e-5,1.0055118404747026e-19,0.7332347050145827,1.6476832052727722e-6,2.347625689871086e-6,-10.179371397797283,-20.358742795594566,8.237947140119465e-7,8.237947140119465e-7,4.6888624439035836e-11,4.164931232222103e-33,8.398785993530686e-39,4.16492283343611e-33
4.143312161863727e-5,3.0182473696428657e-5,1.0045482071206057e-19,0.7321286641271793,1.647683205301116e-6,2.347625689871265e-6,-10.179371397728017,-20.358742795456035,8.23794714026116e-7,8.23794714026116e-7,4.688862444303379e-11,4.156357886275068e-33,8.390820489310841e-39,4.156349495454579e-33
4.161415113364577e-5,3.0334730452798746e-5,9.949625940755192e-20,0.7211597549727005,1.6476832055853301e-6,2.3476256898730624e-6,-10.179371397033526,-20.35874279406705,8.237947141681819e-7,8.237947141681819e-7,4.6888624483116736e-11,4.0715897506045476e-33,8.311580175185936e-39,4.071581439024372e-33
4.346852396908919e-5,3.190227355018024e-5,9.039169342003993e-20,0.6199933077402886,1.647683208506944e-6,2.3476256898921786e-6,-10.179371389893035,-20.35874277978607,8.237947156285744e-7,8.237947156285744e-7,4.688862489504472e-11,3.3124779185210885e-33,7.558600478527868e-39,3.31247035992061e-33
6.130736910401112e-5,4.85761280804519e-5,4.1073102345637424e-20,0.17562374916365198,1.6476832379927112e-6,2.347625690155211e-6,-10.179371317650466,-20.35874263530093,8.237947303675024e-7,8.237947303675024e-7,4.68886290387437e-11,5.9148968638367575e-34,3.4794115879197686e-39,5.914862069720878e-34
0.000141469804833172,0.00015326817229921686,4.688634899708291e-21,0.005591085328585235,1.647683395645537e-6,2.347625694442653e-6,-10.179370924680287,-20.358741849360573,8.237948091069982e-7,8.237948091069982e-7,4.688865064593555e-11,5.285991830499288e-36,4.520037876979239e-40,5.2855398267115906e-36
0.00038497955122868843,0.0004558334389036592,5.538517411683602e-22,0.00021253664415037357,1.647683757307031e-6,2.347625731000003e-6,-10.179369954776043,-20.358739909552085,8.237949903054998e-7,8.237949903054998e-7,4.6888695095959454e-11,5.933831359685987e-38,5.481681265719244e-41,5.928349678420267e-38
0.001506442601965743,0.0018910194542687971,3.281032455585253e-23,2.9769108029005564e-6,1.647685127831925e-6,2.347626387624056e-6,-10.179364954544775,-20.35872990908955,8.237956638663568e-7,8.237956638663568e-7,4.6888760614152105e-11,1.6703185099576718e-40,3.333023512497788e-42,1.6369882748326939e-40
0.006104341514330645,0.007667589960290366,1.99578344257521e-24,4.465673574825357e-8,1.6476903486319914e-6,2.3476377700230873e-6,-10.179325386578235,-20.35865077315647,8.237982955043134e-7,8.237982955043134e-7,4.688736928887423e-11,6.757362525120649e-43,2.0273153944104323e-43,4.7300471307102165e-43
0.06234261754823732,0.0784858945931404,1.9788526018631363e-26,4.174113706498672e-11,1.6486522925222586e-6,2.3494376896706813e-6,-10.174754240097245,-20.34950848019449,8.242732080881489e-7,8.242732080881489e-7,4.676189226277277e-11,1.912339248135022e-45,1.8892181976732905e-45,2.3121050461731506e-47
0.2154483637656237,0.2750650700044042,1.7460935488054577e-27,1.0131048677831515e-12,1.6762324119404152e-6,2.3797052233840403e-6,-10.09754262860066,-20.19508525720132,8.381055221924806e-7,8.381055221924806e-7,4.746416496725425e-11,1.3954993219549868e-46,1.3946464265122454e-46,8.528954427413282e-50
0.3415836889348403,0.44986694681040157,6.975531190594485e-28,2.5414372870846167e-13,1.7503872776978913e-6,2.4525324731699006e-6,-9.93233798471456,-19.86467596942912,8.751185579335794e-7,8.751185579335794e-7,5.1768773226870324e-11,5.0658604342205425e-47,5.064954631578742e-47,9.058026418005271e-51
0.4823654202931252,0.6721605728247333,3.498867864540085e-28,9.020915248323201e-14,1.917092923895206e-6,2.618426144385042e-6,-9.618982563995505,-19.23796512799101,9.585054926720898e-7,9.585054926720898e-7,6.35142387464648e-11,2.3934866170293507e-47,2.393336097615903e-47,1.505194134476839e-51
0.5947698645623958,0.8786909439531713,2.301368251905278e-28,4.8119299993748146e-14,2.1358681369560306e-6,2.8473388889870728e-6,-9.271704338498859,-18.543408676997718,1.0678609422945993e-6,1.0678609422945993e-6,8.068351142646163e-11,1.5496177807909484e-47,1.5495715426379775e-47,4.6238152970939536e-52
