x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
7.520444229456367e-6,6.49254657798505e-6,1.1398256434386883e-20,0.022006876760619947,2.8847609080224604e-14,4.7565989371616825e-14,-28.478019647457405,-56.95603929491481,1.442380454010304e-14,1.442380454010304e-14,9.275221701312672e-27,1.019089743826149e-38,1.0692343110019683e-50,1.0190897438250798e-38
7.520451749904351e-6,6.49255562259063e-6,1.1398226224886381e-20,0.022006784922259326,2.8847609138376306e-14,4.7565989371616825e-14,-28.47801963939412,-56.95603927878824,1.442380456917871e-14,1.442380456917871e-14,9.275221794798563e-27,1.0190839638969817e-38,1.0692316905829472e-50,1.0190839638959125e-38
7.520840095777438e-6,6.49302267875565e-6,1.1396666396558104e-20,0.022002043157808397,2.8847612141177563e-14,4.7565989371616825e-14,-28.47801922302669,-56.95603844605338,1.442380607057946e-14,1.442380607057946e-14,9.275226622175082e-27,1.0187855484723553e-38,1.0690963879077539e-50,1.0187855484712862e-38
7.524724657629998e-6,6.497695088803434e-6,1.1381079848751556e-20,0.021954681670486177,2.884764216951888e-14,4.756598937161699e-14,-28.47801505930931,-56.95603011861862,1.442382108475031e-14,1.442382108475031e-14,9.275274896577849e-27,1.0158061941889519e-38,1.0677442990483102e-50,1.0158061941878841e-38
7.5636807993778085e-6,6.544590726279291e-6,1.1226422765444461e-20,0.021486773884024764,2.88479424889988e-14,4.7565989371619696e-14,-28.47797341737309,-56.95594683474618,1.4423971244490248e-14,1.4423971244490248e-14,9.275757709642444e-27,9.864959822034963e-39,1.0543193603618093e-50,9.86495982202442e-39
7.964508651810977e-6,7.031106232799329e-6,9.794334664089275e-21,0.017333395951373703,2.885095270132885e-14,4.7565989371645886e-14,-28.477556048916636,-56.95511209783327,1.442547635064829e-14,1.442547635064829e-14,9.280598232964439e-27,7.36718761136267e-39,9.292093297739804e-51,7.367187611353377e-39
9.376483921431425e-6,8.603716156102059e-6,6.609340301915481e-21,0.00946950570046351,2.8860495995007774e-14,4.7565989371743225e-14,-28.4762331508807,-56.9524663017614,1.4430248000311254e-14,1.4430248000311254e-14,9.295957536212604e-27,3.239082915641308e-39,6.415590149039046e-51,3.2390829156348926e-39
1.1687821578578998e-5,1.1030273951494523e-5,4.069454177098837e-21,0.004500638588109289,2.8874842572886914e-14,4.756598937193182e-14,-28.474245240492124,-56.94849048098425,1.443742130239632e-14,1.443742130239632e-14,9.319085678649126e-27,1.1783916695076273e-39,4.002489188297616e-51,1.1783916695036248e-39
1.541530121627522e-5,1.491131022569712e-5,2.256388961765364e-21,0.0018259337928792714,2.889700019421866e-14,4.7565989372330125e-14,-28.471176947950664,-56.94235389590133,1.4448500096069614e-14,1.4448500096069614e-14,9.354896400115058e-27,3.457250764762857e-40,2.2416218995488728e-51,3.457250764740441e-40
3.07961471486736e-5,3.176178674585399e-5,5.1598251741424e-22,0.0001907036735146136,2.898677447069122e-14,4.756598937543917e-14,-28.45876945088979,-56.91753890177958,1.449338672192118e-14,1.449338672192118e-14,9.501115654872226e-27,1.6057442621507294e-41,5.2692486922887866e-52,1.6057442620980368e-41
