x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
0.0001152049955527246,9.496907500774512e-5,3.0129009621788674e-19,4.033348445210526,2.124852420045877e-11,2.5279496834270942e-11,-20.89685005731549,-41.79370011463098,1.0624262086832547e-11,1.0624262086832547e-11,1.3396870538170913e-20,8.597070138031843e-30,3.610392708813302e-41,8.597070137995739e-30
0.00011520511075777767,9.496921229407694e-5,3.01289459356645e-19,4.033335320669475,2.1248531869441228e-11,2.5279496834270942e-11,-20.896848613642295,-41.79369722728459,1.0624265921323723e-11,1.0624265921323723e-11,1.3396894714070793e-20,8.597043924254864e-30,3.6103888329299593e-41,8.59704392421876e-30
0.00011523854847523681,9.500906452048846e-5,3.0110469719989754e-19,4.029528343802509,2.1250758205018653e-11,2.5279496834282887e-11,-20.89642953170624,-41.79285906341248,1.0625379089105427e-11,1.0625379089105427e-11,1.3403914548156262e-20,8.589441009958505e-30,3.609264528516206e-41,8.589441009922412e-30
0.00011557345989720917,9.540883200020998e-5,2.9926329655685616e-19,3.9916556731980313,2.127310673976746e-11,2.5279496834403055e-11,-20.892225109178167,-41.78445021835633,1.0636553356409182e-11,1.0636553356409182e-11,1.3474544633639674e-20,8.513892551936804e-30,3.5980750121191496e-41,8.513892551900823e-30
0.00011897657698460501,9.95352271462131e-5,2.814573428810046e-19,3.6319621848875165,2.1505451628264845e-11,2.5279496835663998e-11,-20.84877396249436,-41.69754792498872,1.0752725803655594e-11,1.0752725803655594e-11,1.422663988448608e-20,7.804592086275823e-30,3.4915069123821475e-41,7.804592086240908e-30
0.00012716524537997927,0.00011001414135754089,2.4443204049305967e-19,2.9221064593460984,2.210744268417154e-11,2.5279496839013042e-11,-20.73834246104013,-41.47668492208026,1.1053722097572352e-11,1.1053722097572352e-11,1.6332478656280382e-20,6.452068225422109e-30,3.2823785180948996e-41,6.452068225389285e-30
0.00013646583710186694,0.00012300007268826668,2.1036625305616014e-19,2.317215677135231,2.2878041149974255e-11,2.5279496843426077e-11,-20.60128950983565,-41.2025790196713,1.143902197591568e-11,1.143902197591568e-11,1.9384463722587966e-20,5.365779165470007e-30,3.115749111520948e-41,5.3657791654388495e-30
0.0001500710973945582,0.0001446263768149555,1.717347612898024e-19,1.6920658259955617,2.4223928371304168e-11,2.5279496851302125e-11,-20.372635691227416,-40.74527138245483,1.2111969660781959e-11,1.2111969660781959e-11,2.5797805195164423e-20,4.355996873513504e-30,2.9926859938047755e-41,4.3559968734835775e-30
0.00016875283281221262,0.00018187827340240993,1.3343492898183593e-19,1.14237928437961,2.6724458317354418e-11,2.5279496865858934e-11,-19.979665421138566,-39.95933084227713,1.336246494502824e-11,1.336246494502824e-11,4.2161822594780764e-20,3.7241519405122346e-30,3.0682358265315987e-41,3.7241519404815525e-30
0.0001842993068661145,0.00022459333448218436,1.1018435918265979e-19,0.8465444451985159,2.98633207791401e-11,2.5279496883050697e-11,-19.535444072058926,-39.07088814411785,1.4932134440259816e-11,1.4932134440259816e-11,7.346450553694623e-20,3.799999123874336e-30,3.4563032403116894e-41,3.799999123839773e-30
