x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
0.0001152049955527246,9.495776175773105e-5,3.0129009621788674e-19,4.033348445210526,4.3833838891686304e-6,5.214938134255958e-6,-8.660401616788825,-17.32080323357765,2.1911223017352915e-6,2.1911223017352915e-6,5.696428490152416e-10,3.655717170689231e-31,1.535300453396403e-36,3.6557018176846966e-31
0.00011520511075777767,9.495786475567853e-5,3.01289459356645e-19,4.033335320669475,4.383383889168957e-6,5.214938134255958e-6,-8.660401616788512,-17.320803233577024,2.1911223017354656e-6,2.1911223017354656e-6,5.6964284901545e-10,3.655700886946755e-31,1.5352972319413598e-36,3.6556855339744356e-31
0.0001152113304284626,9.496342540417817e-5,3.0125507954424285e-19,4.032626838059282,4.38338388918657e-6,5.214938134256412e-6,-8.660401616771914,-17.320803233543828,2.1911223017442586e-6,2.1911223017442586e-6,5.696428490264012e-10,3.654821894789581e-31,1.5351233273890658e-36,3.654806543556307e-31
0.00011527354560655303,9.501904980178485e-5,3.0091149711372227e-19,4.0255488530883445,4.383383889362676e-6,5.214938134260997e-6,-8.660401616606011,-17.320803233212022,2.1911223018322035e-6,2.1911223018322035e-6,5.696428491358715e-10,3.6460435812042257e-31,1.53338536466156e-36,3.646028247350579e-31
0.00011589754820647702,9.55770924703078e-5,2.9749713845228205e-19,3.95544825064952,4.383383891128909e-6,5.214938134307241e-6,-8.660401614941966,-17.320803229883932,2.1911223027142155e-6,2.1911223027142155e-6,5.696428502335865e-10,3.559410453227041e-31,1.5161134994435885e-36,3.559395292092047e-31
0.0001223264071201356,0.00010135118152818372,2.6538163186915854e-19,3.317192761706964,4.3833839093168354e-6,5.214938134801723e-6,-8.660401597785405,-17.32080319557081,2.1911223117969032e-6,2.1911223117969032e-6,5.69642861518079e-10,2.7973799756689553e-31,1.3535811679381689e-36,2.797366439857276e-31
0.00017358573838241971,0.00014927997381031647,1.2551340890072626e-19,1.0381319343198574,4.383384054411622e-6,5.214938140026758e-6,-8.660401459446302,-17.320802918892603,2.1911223842560347e-6,2.1911223842560347e-6,5.696429501804965e-10,5.696646656387833e-32,6.436758386952695e-37,5.696582288803964e-32
0.0004962779672749106,0.0006144092756281601,8.88771790608088e-21,0.014889642543263505,4.383385138397448e-6,5.21493829318286e-6,-8.660400286496207,-17.320800572992415,2.191122938364714e-6,2.191122938364714e-6,5.696434968437366e-10,1.6709823258429922e-34,5.095304977854296e-38,1.6704727953452068e-34
0.0010776204093198819,0.0014599207818056276,1.6297151784470417e-21,0.0011098655020058935,4.3833867438156674e-6,5.214939077585063e-6,-8.660397937965936,-17.32079587593187,2.1911237821313254e-6,2.1911237821313254e-6,5.696437427621584e-10,4.646186859623517e-36,9.669396656765877e-39,4.636517462966751e-36
0.002445618658221354,0.0035697874991012157,2.822785031369783e-22,7.591599409770367e-5,4.383390121117917e-6,5.2149437156250876e-6,-8.660389581355796,-17.32077916271159,2.1911254229932594e-6,2.1911254229932594e-6,5.696409965906351e-10,1.1396782340288393e-37,1.7101729765085142e-39,1.1225765042637542e-37
0.014222679601102246,0.021381981559382052,7.919704517124953e-24,3.533221161336875e-7,4.3834171200604795e-6,5.215144896961813e-6,-8.660146726770025,-17.32029345354005,2.1911402644946025e-6,2.1911402644946025e-6,5.694518600362985e-10,1.0873049792958038e-40,4.859130321398399e-41,6.013919471559639e-41
0.057809422943691284,0.0870969435362528,4.792734332633554e-25,5.237676588746345e-9,4.38386328654196e-6,5.218479199951997e-6,-8.656356213008841,-17.312712426017683,2.1913615126495955e-6,2.1913615126495955e-6,5.664950018010993e-10,2.9997623054261913e-42,2.858487179476453e-42,1.4127512594973825e-43
0.2080640362512707,0.31629529051771366,3.777075445678445e-26,1.1223555741037231e-10,4.3997538758273634e-6,5.266538955724175e-6,-8.604768122471663,-17.209536244943326,2.1990965500769278e-6,2.1990965500769278e-6,5.404183000846764e-10,1.8684639653341875e-43,1.8645755313983304e-43,3.888433935856941e-46
0.38756937544201936,0.6034627375915965,1.1175769142238977e-26,1.731888167638016e-11,4.468344576097291e-6,5.411416328370688e-6,-8.461559690394486,-16.92311938078897,2.2335383331279527e-6,2.2335383331279527e-6,5.030605706966434e-10,4.2050509862162142e-44,4.203644023767747e-44,1.4069624484671654e-47
0.5167997152739393,0.8235106000236982,6.376189347991209e-27,7.309401701265453e-12,4.557611343218573e-6,5.58400902488664e-6,-8.307728762026445,-16.61545752405289,2.2783247252458747e-6,2.2783247252458747e-6,4.792747704383189e-10,1.9711185552066844e-44,1.9708809333450995e-44,2.3762186158487793e-48
0.5890156840639346,0.9523559678550794,4.939323317984519e-27,4.940659703575725e-12,4.621599113162531e-6,5.707056662984454e-6,-8.205383521484062,-16.410767042968125,2.3103295423536857e-6,2.3103295423536857e-6,4.670242524048914e-10,1.3694228227281315e-44,1.369325277654519e-44,9.754507361249751e-49
0.6105638053686887,0.9913650926798524,4.604387563087435e-27,4.440201230596667e-12,4.642537114507451e-6,5.747568941753067e-6,-8.173052421729516,-16.34610484345903,2.3208045291149636e-6,2.3208045291149636e-6,4.634893356091183e-10,1.236361036174091e-44,1.236285364971038e-44,7.567120305288769e-49
0.6329002274680172,1.0324549678065709,4.291981852397181e-27,3.9882117568001095e-12,4.6650909705933115e-6,5.79139987569148e-6,-8.138382509690867,-16.276765019381735,2.332085640426414e-6,2.332085640426414e-6,4.5982671158714714e-10,1.1145428343964643e-44,1.114484528246141e-44,5.830615032324752e-49
