x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
1.4882810420574869e-5,1.0977461869214297e-5,3.039402487868151e-20,0.10752066654774187,3.194795857256243e-11,5.109891204533002e-11,-21.376875322539032,-42.753750645078064,1.597397927381755e-11,1.597397927381755e-11,1.2463653957966308e-20,1.0533139725872157e-35,1.1135974762139635e-45,1.0533139724758559e-35
1.4882825303392718e-5,1.0977477977111079e-5,3.039394311004028e-20,0.10752019328106065,3.194795857719286e-11,5.109891204533002e-11,-21.37687532195929,-42.75375064391858,1.597397927613276e-11,1.597397927613276e-11,1.24636539669985e-20,1.0533076574812042e-35,1.1135946532637868e-45,1.0533076573698448e-35
1.4893281820880876e-5,1.0988797083988798e-5,3.033656778957043e-20,0.1071883118083306,3.1947961831686746e-11,5.109891204533111e-11,-21.37687491448477,-42.75374982896954,1.5973980903379674e-11,1.5973980903379674e-11,1.2463660315272344e-20,1.0488816226395975e-35,1.111613733453144e-45,1.0488816225284362e-35
1.4998251913830066e-5,1.1102649459769972e-5,2.976867684173621e-20,0.10392483548751089,3.194799463215927e-11,5.109891204534182e-11,-21.376870807748226,-42.75374161549645,1.5973997303615892e-11,1.5973997303615892e-11,1.2463724296603111e-20,1.005624581027439e-35,1.0919945588882807e-45,1.0056245809182395e-35
1.608951696744411e-5,1.2335839098982484e-5,2.4540751960855662e-20,0.07577180627237783,3.1948350143524555e-11,5.1098912045464543e-11,-21.376826296722584,-42.75365259344517,1.5974175059297525e-11,1.5974175059297525e-11,1.2464417781816711e-20,6.539112714056411e-36,9.114435133922702e-46,6.539112713144968e-36
2.067722656922583e-5,1.830084346896044e-5,1.1787479581109263e-20,0.023209535298860887,3.1949969468337783e-11,5.1098912046243166e-11,-21.376623558921267,-42.753247117842534,1.597498472182671e-11,1.597498472182671e-11,1.2467576939718084e-20,1.3038224220223431e-36,4.672452187242957e-46,1.3038224215550979e-36
3.158726588520082e-5,3.0613220849518516e-5,4.336074096939131e-21,0.004959961140275527,3.1953049233336826e-11,5.109891204881504e-11,-21.37623800385475,-42.7524760077095,1.5976524602682682e-11,1.5976524602682682e-11,1.2473587047935041e-20,1.5887153785051184e-37,1.7999263806671233e-46,1.588715376705192e-37
5.409816192320228e-5,5.489669433435764e-5,1.3802470049408397e-21,0.0008605881147649607,3.195865554987931e-11,5.109891205765875e-11,-21.375536244961992,-42.751072489923985,1.5979327763056158e-11,1.5979327763056158e-11,1.2484533625675121e-20,1.453040219737301e-38,5.814288243938965e-47,1.4530402139230128e-38
0.00015327618805404457,0.0001699948451369741,1.4955391695621436e-22,2.9045544622710757e-5,3.1982036793847193e-11,5.109891216837915e-11,-21.372610868088646,-42.74522173617729,1.599101834429785e-11,1.599101834429785e-11,1.253026916401516e-20,1.4084968773329355e-40,6.529885076564398e-48,1.4084968120340848e-40
0.000443321293224129,0.0004971830915414106,1.7568079647785424e-23,1.1673746146595435e-6,3.2040327711915516e-11,5.10989131161678e-11,-21.365326958105797,-42.730653916211594,1.6020163490090868e-11,1.6020163490090868e-11,1.2644872658098293e-20,1.7149420453920817e-42,7.757833279592569e-49,1.7149412696087538e-42
0.001427394327416301,0.0016106973883466616,1.69336166787488e-24,3.488531100141297e-8,3.2211077690532546e-11,5.109892336296015e-11,-21.34406551179158,-42.68813102358316,1.6105538557002424e-11,1.6105538557002424e-11,1.2985394825191532e-20,1.377285403696583e-44,7.587167166717729e-50,1.3772778165294161e-44
0.007750369353473346,0.009000317959193005,5.828275362144628e-26,2.172628721410806e-10,3.311522180232095e-11,5.109930213836776e-11,-21.233296426087318,-42.466592852174635,1.6557643640762875e-11,1.6557643640762875e-11,1.491214691777409e-20,1.3003314980590178e-47,2.7745971753867884e-51,1.3000540383414792e-47
0.027164900892749234,0.033854695420465035,5.002894064197286e-27,5.0393383253804955e-12,3.552176990340274e-11,5.1105595034597064e-11,-20.952256378909347,-41.904512757818694,1.77609415205168e-11,1.77609415205168e-11,2.1157211499723622e-20,8.297148994589771e-50,2.72579548948395e-52,8.269891039694932e-50
0.04631152618833552,0.061542858302725295,1.7533079507383e-27,1.0195040143930155e-12,3.7904978128872275e-11,5.112450133338839e-11,-20.691666028381327,-41.383332056762654,1.895228453147371e-11,1.895228453147371e-11,2.9197834431142366e-20,1.0670004754918375e-50,1.1106611466874733e-52,1.0558938640249628e-50
0.0700630914672166,0.10120902252802842,7.692034273700246e-28,2.943319535663986e-13,4.1200136846307405e-11,5.117988712065127e-11,-20.356708022699614,-40.71341604539923,2.0599859006601594e-11,2.0599859006601594e-11,4.400498750503609e-20,2.380440804203926e-51,5.975406015270315e-53,2.3206867440512227e-51
0.10599600552961151,0.1764048243206077,3.3620411575598445e-28,8.496855221457897e-14,4.7500463919655495e-11,5.1394623287015694e-11,-19.7849277387759,-39.5698554775518,2.3750490204722223e-11,2.3750490204722223e-11,8.766169732796088e-20,6.2556639269832435e-52,3.6678515763558118e-53,5.888878769347663e-52
