x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
1.4882810420574869e-5,1.0977431664947605e-5,3.039402487868151e-20,0.10752066654774187,2.458445055721888e-7,3.9321406838963907e-7,-12.428542840414318,-24.857085680828636,1.229215147598494e-7,1.229215147598494e-7,7.380262448978877e-13,6.237135560570846e-36,6.594096415962308e-42,6.23712896647443e-36
1.4882825303392718e-5,1.097744777120919e-5,3.039394311004028e-20,0.10752019328106065,2.458445055721914e-7,3.9321406838963907e-7,-12.428542840414266,-24.857085680828533,1.2292151475985087e-7,1.2292151475985087e-7,7.380262448979364e-13,6.237098162534887e-36,6.59407969733467e-42,6.23709156845519e-36
1.4883493984551248e-5,1.0978171429141855e-5,3.03902695774524e-20,0.10749893216889386,2.4584450557231456e-7,3.9321406838963976e-7,-12.428542840412252,-24.857085680824504,1.2292151475991262e-7,1.2292151475991262e-7,7.380262448997792e-13,6.235418148267466e-36,6.593328594508872e-42,6.235411554938871e-36
1.4890182448760484e-5,1.0985410632770861e-5,3.0353558662597625e-20,0.1072865521403365,2.4584450557354694e-7,3.9321406838964463e-7,-12.428542840392131,-24.857085680784262,1.2292151476052857e-7,1.2292151476052857e-7,7.380262449181716e-13,6.218642863250657e-36,6.585822249786316e-42,6.218636277428406e-36
1.4957232628294895e-5,1.1058064283153871e-5,2.998888494387092e-20,0.10518573455042805,2.4584450558593416e-7,3.932140683896956e-7,-12.428542840189774,-24.857085680379548,1.229215147667219e-7,1.229215147667219e-7,7.380262451031514e-13,6.053354461009747e-36,6.51122618761449e-42,6.053347949783559e-36
1.5644566690290377e-5,1.1811724120073705e-5,2.657412874768474e-20,0.08630864353959311,2.458445057163219e-7,3.932140683902642e-7,-12.428542838059748,-24.857085676119496,1.22921514831914e-7,1.22921514831914e-7,7.380262470498867e-13,4.623474825155005e-36,5.809919296190903e-42,4.623469015235709e-36
2.41385615544715e-5,2.249596030873491e-5,7.927416162204535e-21,0.012493397939344267,2.458445073982911e-7,3.932140684022475e-7,-12.428542810510962,-24.857085621021923,1.2292151567278512e-7,1.2292151567278512e-7,7.380262720751924e-13,3.316523763965695e-37,1.9102708298961987e-42,3.3165046612573963e-37
5.358479107913161e-5,5.431364233540898e-5,1.4084933791371116e-21,0.0008877024621456671,2.4584451188551036e-7,3.9321406848388123e-7,-12.428542736281942,-24.857085472563885,1.2292151791765648e-7,1.2292151791765648e-7,7.380263379692282e-13,8.965398761611174e-39,3.5092536254067912e-43,8.965047836248633e-39
0.00016609714874199727,0.00018455846091610043,1.266680514530814e-22,2.2625199380580264e-5,2.45844527461575e-7,3.932140695114081e-7,-12.428542467368722,-24.857084934737443,1.2292152570458783e-7,1.2292152570458783e-7,7.380265530518699e-13,5.899898227637122e-41,3.271350265994636e-44,5.896626877371127e-41
0.0031210467167091167,0.003495540049271507,3.5465336300208944e-25,3.330076092296731e-9,2.4584486729454714e-7,3.9321459379054527e-7,-12.428531602413939,-24.857063204827877,1.2292171986666858e-7,1.2292171986666858e-7,7.380239359048901e-13,3.95338119810019e-46,9.175648135453544e-47,3.035816384554835e-46
0.016629867515552656,0.018650775550243293,1.303098466304529e-26,2.1926056809069797e-11,2.4584980043794087e-7,3.932281007041611e-7,-12.4283032726638,-24.8566065453276,1.2292413078847006e-7,1.2292413078847006e-7,7.378825477784242e-13,3.484634298991625e-48,3.2184329258384284e-48,2.6620137315319667e-49
0.09959918341912377,0.1119139106935976,3.8077403028975832e-28,1.024145404783619e-13,2.4666817695275634e-7,3.941255685570823e-7,-12.412861737889262,-24.825723475778524,1.2333022907738643e-7,1.2333022907738643e-7,7.403808343938609e-13,8.610052352873558e-50,8.598274767487937e-50,1.1777585385620549e-52
0.21950638824129254,0.2517183258366293,7.839626106055553e-29,9.566122317446594e-15,2.535139528918206e-7,4.0007839369711004e-7,-12.312196572967562,-24.624393145935123,1.2676107313312937e-7,1.2676107313312937e-7,7.94166131250494e-13,1.6548479075847668e-50,1.654509812288294e-50,3.380952964725793e-54
0.35551216035349825,0.43195511795305624,2.988731057759589e-29,2.2517182111408445e-15,2.771130288641383e-7,4.2005251405162657e-7,-12.02128993181831,-24.04257986363662,1.3855990876017403e-7,1.3855990876017403e-7,1.02934625395134e-12,6.267515267524482e-51,6.267140593761615e-51,3.7467376286681784e-55
0.4668786490689641,0.6139742967144135,1.7329766379938694e-29,9.94180821163607e-16,3.177795231112261e-7,4.5592470945196906e-7,-11.605641464321954,-23.211282928643907,1.5889029597188484e-7,1.5889029597188484e-7,1.527444045188541e-12,3.920449420701941e-51,3.920340454968367e-51,1.0896573357388515e-55
0.5663129187347793,0.8167112662877891,1.1778561172227943e-29,5.570677476090124e-16,3.8136861157495524e-7,5.1529910168177e-7,-11.087437013658239,-22.174874027316477,1.906834555621081e-7,1.906834555621081e-7,2.507408929657959e-12,3.040802439412011e-51,3.040757318353754e-51,4.512105825688126e-56
0.6590230858623132,1.046532904859897,8.697772949336987e-30,3.534887009696011e-16,4.784222419718908e-7,6.116955405389399e-7,-10.490665005647966,-20.98133001129593,2.3920780730085257e-7,2.3920780730085257e-7,4.414798992642381e-12,2.6597246993544378e-51,2.6597027775373345e-51,2.1921817103237925e-56
0.7462070845010177,1.2940103395174727,6.784135038647786e-30,2.435001975007762e-16,6.218914983214308e-7,7.634951900377029e-7,-9.86291246684047,-19.72582493368094,3.1093761894967676e-7,3.1093761894967676e-7,7.977035816596816e-12,2.497673031146618e-51,2.497661317728173e-51,1.1713418445164258e-56
0.8291834539771323,1.5423110493708667,5.494341806529207e-30,1.7747024120336366e-16,8.285735788236278e-7,9.96183060354597e-7,-9.25144191755423,-18.50288383510846,4.142709855957494e-7,4.142709855957494e-7,1.430161988932747e-11,2.4352289887863285e-51,2.435222203567903e-51,6.785218425779618e-57
0.9213865890983903,1.808233655928001,4.4497670483266586e-30,1.2934563025428122e-16,1.1733201722170687e-6,1.4100107308905211e-6,-8.608589391331677,-17.217178782663353,5.866282331625371e-7,5.866282331625371e-7,2.7169962060916546e-11,2.413736282117095e-51,2.4137322418159496e-51,4.0403011453148493e-57
1.0238424832266118,2.0684673956412483,3.6037888373793865e-30,9.427097158619297e-17,1.7547276389396276e-6,2.1570267619683482e-6,-7.97782142615516,-15.95564285231032,8.773029130014328e-7,8.773029130014328e-7,5.3782262696481165e-11,2.4081266672318932e-51,2.4081240620993423e-51,2.605132550953126e-57
1.137691217630363,2.30858270696358,2.9186492386427077e-30,6.870750922419132e-17,2.737002377189098e-6,3.5106788931369433e-6,-7.382199611773924,-14.764399223547848,1.3683848334416746e-6,1.3683848334416746e-6,1.0949665928539388e-10,2.397760966055449e-51,2.397759101464412e-51,1.8645910373652448e-57
1.2653883899007647,2.531999115216329,2.3593302277112633e-30,4.9935095554490595e-17,4.404986491760517e-6,5.98019811887891e-6,-6.81427548696733,-13.62855097393466,2.2022597677871815e-6,2.2022597677871815e-6,2.280054789315687e-10,2.3633305891237796e-51,2.3633291430382732e-51,1.4460855063858604e-57
1.4214748827936785,2.7681622490294377,1.86967025001777e-30,3.5225717755087186e-17,7.511126057993323e-6,1.0950501106652818e-5,-6.215005218633946,-12.430010437267892,3.7550487635865466e-6,3.7550487635865466e-6,5.08204351940654e-10,2.2727599883949e-51,2.2727588570340817e-51,1.131360818130082e-57
1.6302154934792197,3.056839195780978,1.42155181204227e-30,2.335298350535341e-17,1.3977807377284258e-5,2.230140168066104e-5,-5.521018475941233,-11.042036951882466,6.987637908362463e-6,6.987637908362463e-6,1.2577227890711455e-9,2.0579330451902206e-51,2.0579322462514078e-51,7.989388126828731e-58
1.943287435534491,3.4740085503863294,1.0004436451051824e-30,1.3786889456375209e-17,2.92702524575952e-5,5.266526930535946e-5,-4.644647808344085,-9.28929561668817,1.463169285036653e-5,1.463169285036653e-5,3.4838011279407675e-9,1.5851036369730547e-51,1.5851032442165413e-51,3.9275651358484464e-58
2.231193840797919,3.8594135331802994,7.589356865464614e-31,9.108891192996696e-18,4.839255424642109e-5,9.589965396083249e-5,-3.971501270685734,-7.943002541371468,2.418993730620157e-5,2.418993730620157e-5,6.476657714351655e-9,1.1134438292496285e-51,1.113443668101069e-51,1.611485594385411e-58
2.589005946646963,4.353112757344429,5.636759039853206e-31,5.83013052278152e-18,7.509646802542567e-5,0.00016535959736902346,-3.260325168748535,-6.52065033749707,3.7538828648652204e-5,3.7538828648652204e-5,9.993586631588637e-9,6.3381912955318205e-52,6.338190898866644e-52,3.966651761344638e-59
3.0041996662092916,4.9604078913021175,4.186552364224131e-31,3.731565257778248e-18,0.00010379872934039121,0.0002542522108428473,-2.536721359240084,-5.073442718480168,5.188899547429054e-5,5.188899547429054e-5,1.1726615042842694e-8,2.9034207607728748e-52,2.9034207059431524e-52,5.482972222113074e-60
