x_nu,x_N,hubble,ent,y_n,y_rho,xi_N,xi_A,y_N1,y_N2,y_A,coll_n,coll_A_N2nu,coll_AA_NN
1.0581315797126106e-5,8.434332166897092e-6,1.870493999310658e-20,0.04866360027250874,1.1514255151412271e-7,1.8711151001132442e-7,-13.234700196428761,-26.469400392857523,5.757112139563619e-8,5.757112139563619e-8,1.543614253103949e-13,4.7109404688674375e-37,4.8820961815615806e-43,4.710935586771256e-37
1.0581326378447186e-5,8.434345829074346e-6,1.8704883805407276e-20,0.048663363793118954,1.1514255151412375e-7,1.8711151001132442e-7,-13.234700196428722,-26.469400392857445,5.757112139563659e-8,5.757112139563659e-8,1.5436142531040218e-13,4.71090929860446e-37,4.8820829188740554e-43,4.710904416521542e-37
1.0581805722706652e-5,8.434964748030552e-6,1.8702338683243235e-20,0.04865265249704162,1.1514255151416178e-7,1.8711151001132442e-7,-13.234700196427399,-26.469400392854798,5.757112139565568e-8,5.757112139565568e-8,1.5436142531065562e-13,4.709497503868136e-37,4.881482157499473e-43,4.709492622385978e-37
1.0586600359775228e-5,8.441156436064607e-6,1.8676906500757468e-20,0.04854566912220223,1.1514255151454202e-7,1.8711151001132606e-7,-13.234700196414144,-26.469400392828287,5.757112139584553e-8,5.757112139584553e-8,1.5436142531318985e-13,4.695402795866689e-37,4.875478579623105e-43,4.69539792038811e-37
1.0634666378299162e-5,8.503299674005203e-6,1.842456227060647e-20,0.047489093976464204,1.1514255151835637e-7,1.8711151001134268e-7,-13.23470019628111,-26.46940039256222,5.757112139775283e-8,5.757112139775283e-8,1.5436142533862545e-13,4.5568070120907795e-37,4.815860411043604e-43,4.556802196230368e-37
1.1127494342611752e-5,9.150767914232538e-6,1.6080368686332433e-20,0.038105153600006665,1.151425515575069e-7,1.871115100115202e-7,-13.23470019491531,-26.46940038983062,5.757112141732793e-8,5.757112141732793e-8,1.5436142559962166e-13,3.376518546713549e-37,4.257920975409003e-43,3.3765142887925737e-37
1.6203223351963908e-5,1.5158121286593681e-5,6.1050867868705786e-21,0.00838340040958064,1.1514255190155274e-7,1.8711151001380096e-7,-13.234700182890423,-26.469400365780846,5.7571121589349334e-8,5.7571121589349334e-8,1.543614278874442e-13,4.291393552015605e-38,1.7270774163363474e-43,4.2913762812414415e-38
5.386014105951921e-5,5.634636236524876e-5,4.660590799623436e-22,0.00016321449088874354,1.1514255396929063e-7,1.8711151006085986e-7,-13.234700109593847,-26.469400219187694,5.757112262380247e-8,5.757112262380247e-8,1.5436144137854476e-13,1.9845330122274634e-40,1.3687046003662108e-44,1.9843961417674267e-40
0.00031886085837312173,0.00035097840907730464,1.2198592453541623e-23,6.753288518902198e-7,1.1514256526921117e-7,1.8711151189243988e-7,-13.23469965703687,-26.46939931407374,5.757112823719265e-8,5.757112823719265e-8,1.5436150197367596e-13,1.0782859001479104e-43,3.673891578020799e-46,1.0746120085698897e-43
0.002386951666158102,0.0026313543109236165,2.1824330532939826e-25,1.6025813361922006e-9,1.1514264335496085e-7,1.8711162655616597e-7,-13.234693680242607,-26.469387360485214,5.757116739425906e-8,5.757116739425906e-8,1.5436115179711038e-13,3.2068809839011484e-47,6.543584045344753e-48,2.5525225793666733e-47
0.08425522463376375,0.09314808634202278,1.911428734582665e-28,3.641952710981816e-14,1.1553552580568577e-7,1.8751476378770817e-7,-13.221195740085097,-26.442391480170194,5.776082587280961e-8,5.776082587280961e-8,1.5524935601139598e-13,5.0829399405004247e-51,5.0761175327383316e-51,6.822407762092888e-54
0.18398757166805063,0.20633674903710916,4.008503739332185e-29,3.497522194005396e-15,1.1775299058611744e-7,1.894154387823937e-7,-13.150874002079252,-26.301748004158505,5.8877701081377255e-8,5.8877701081377255e-8,1.6313746909924895e-13,1.0079211837524372e-51,1.0077099653952804e-51,2.1121835715685666e-55
0.3238991751705676,0.3843424759947406,1.2934511098893065e-29,6.41056658287125e-16,1.2829142029634335e-7,1.98063685244579e-7,-12.87117358382842,-25.74234716765684,6.414799266930624e-8,6.414799266930624e-8,2.1115095611411255e-13,3.2355961006542328e-52,3.2354296184239123e-52,1.6648223032044997e-56
0.43237325833623064,0.5557524314041312,7.258721598935417e-30,2.6949422592552696e-16,1.4698489101972326e-7,2.1397275188477242e-7,-12.45972741051119,-24.91945482102238,7.349312792695947e-8,7.349312792695947e-8,3.1731875327515165e-13,1.9849963547880464e-52,1.9849492909899223e-52,4.7063798124157614e-57
0.5270965800121383,0.7451092837450378,4.8843239182749144e-30,1.4874944238409674e-16,1.7662907508597768e-7,2.4059333184798626e-7,-11.939406738275837,-23.878813476551674,8.831479241223891e-8,8.831479241223891e-8,5.340850454852894e-13,1.556372321377388e-52,1.5563521087323231e-52,2.021264506479102e-57
0.6127713255845183,0.9571522898230275,3.6140518092114535e-30,9.467398072595633e-17,2.216808912993212e-7,2.834598545621711e-7,-11.34258324208242,-22.68516648416484,1.1083997982911011e-7,1.1083997982911011e-7,9.672187726696823e-13,1.3981685582634957e-52,1.3981579713908464e-52,1.0586872649235485e-57
0.6893551169243265,1.1783849048036716,2.855689247029955e-30,6.649621575400218e-17,2.8594384140666183e-7,3.4822605743214274e-7,-10.732002834024613,-21.464005668049225,1.4297014599093118e-7,1.4297014599093118e-7,1.7720825779170845e-12,1.3591030625850064e-52,1.3590967727596687e-52,6.289825337758163e-58
0.7607075744474366,1.400648787332433,2.3451292985390242e-30,4.948490258895511e-17,3.774041398638081e-7,4.45643915360748e-7,-10.134870363474189,-20.269740726948378,1.8869836892829326e-7,1.8869836892829326e-7,3.2272458987394374e-12,1.3755985621358967e-52,1.3755945065541474e-52,4.055581749355808e-58
0.8394454463521827,1.6436517129911767,1.925853243292486e-30,3.6825487833734266e-17,5.311224636022142e-7,6.190207854661534e-7,-9.492361051530478,-18.984722103060957,2.6555314862127207e-7,2.6555314862127207e-7,6.315565299206868e-12,1.4287015884901534e-52,1.4286988945752814e-52,2.693914871944247e-58
