m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
2.4999999999999998e-6,0.00316,8.651764937347219e-17,0.12066224075068879,0.12066224075068879,true,Success,0.8666191405597441,0.37366967501193776,0.4929494655478063,0.031983463375470984,8269.889218734243,0.11042935431355791,0.5712407142309984,5128.37621679927,0.140688578939221,0.5467616983834975,159196.7159332922,0.008555457145137576,0.6536543879565717
2.4999999999999998e-6,0.01,7.917743074040051e-18,0.12021236214679022,0.12016310987564387,true,Success,1.2578078514308668,0.49968210373881966,0.7581257476920471,0.04914010728214337,66531.77859581004,0.0403806710098657,0.9369838428443028,42584.41328046272,0.05928879957999132,0.921687135606159,Inf,0.0,0.9838910992578055
4.0e-6,1.0e-6,6.323858745762638e-10,0.1197816345443086,0.1197816345443086,true,Success,0.4938411852209933,0.2151364032496136,0.27870478197137966,0.026440012932241595,4.0,0.42157418147162246,0.024788789887686343,4.0,0.42157418147162246,0.024788789887686343,4.0,0.42157418147162246,0.024788789887686343
4.0e-6,3.16e-6,1.1281471912682318e-10,0.11927940639841693,0.11927940639841693,true,Success,0.5300084147021326,0.2276087389906137,0.3023996757115188,0.02868535172689892,4.0,0.44966012246771697,0.01943125438316093,4.0,0.44966012246771697,0.01943125438316093,4.0,0.44966012246771697,0.01943125438316093
4.0e-6,1.0e-5,1.6591573578785856e-11,0.12166316967502003,0.12166316967502003,true,Success,0.5567880984159923,0.23677703401523434,0.32001106440075805,0.0303538163369503,4.0,0.46931102685870996,0.014166072932157096,4.0,0.46931102685870996,0.014166072932157096,4.0,0.46931102685870996,0.014166072932157096
4.0e-6,3.16e-5,2.199092199809974e-12,0.11890039089505156,0.11890039089505156,true,Success,0.5752485571902313,0.24302248711177346,0.3322260700784577,0.03151082800644887,4.0,0.48173196053416995,0.01113388499689034,4.0,0.48173196053416995,0.01113388499689034,24.46232563553436,0.4190666055824795,0.08924542122418577
4.0e-6,0.0001,2.7412493926359407e-13,0.11942765371354426,0.1195674109594124,true,Success,0.5890211029124371,0.24766954700243388,0.3413515559100032,0.03237508122489815,5.794445752594481,0.5055554464247386,0.021927563198673027,4.0,0.49073039419979875,0.008908475977999781,244.82708200384056,0.2853594595349335,0.20558934377710503
4.0e-6,0.000316,3.1704215609184965e-14,0.12212657788118146,0.12212657788118146,true,Success,0.5957970050061445,0.249691312610418,0.3461056923957264,0.032825293412689166,68.5727978724094,0.3714805215076329,0.14134595765573238,39.520586164600395,0.40652400301205865,0.1129433702680157,2334.452441954434,0.15313456160799738,0.31695574740791693
4.0e-6,0.001,2.1073385108577777e-15,0.11656896697479872,0.11656896697479872,true,Success,0.5433004577858682,0.22887302678966429,0.31442743099620396,0.029824873289606438,627.2058711423609,0.20955125366609906,0.23760397276550566,365.31043031090354,0.24001953814572222,0.21295930503017102,17160.351579019065,0.05583097227758195,0.3619599597981198
4.0e-6,0.00316,1.2389302516682855e-16,0.11899986822248097,0.11900387066740958,true,Success,0.49759868691187487,0.2088382079702815,0.28876047894159335,0.027392967847858437,5372.917802546138,0.09152082451522388,0.30564743185886206,3251.5279347666233,0.11276470818653693,0.2884616148942115,111485.06599194297,0.013453680079124954,0.36880202598466616
4.0e-6,0.01,1.1762509709531007e-17,0.1201295004826689,0.1201295004826689,true,Success,0.6765065941065048,0.2657084822164795,0.4107981118900253,0.03894860938572941,45000.07165659238,0.039939527025190116,0.4891824481711301,28567.495510590063,0.05391769319995343,0.4778741218563251,822162.0523778292,0.0,0.5251907202487749
6.5e-6,1.0e-6,6.151343464439469e-10,0.11981080988286745,0.11980710078549822,true,Success,0.305428731517072,0.1279218722067689,0.17750685931030313,0.025119671046969886,4.0,0.26361239668563824,0.015791078085428737,4.0,0.26361239668563824,0.015791078085428737,4.0,0.26361239668563824,0.015791078085428737
6.5e-6,3.16e-6,1.3496249120650837e-10,0.11999600283671355,0.11999600283671355,true,Success,0.3292407294657269,0.13564351676372083,0.1935972127020061,0.02739432338145372,4.0,0.2818917481806081,0.014683209610746366,4.0,0.2818917481806081,0.014683209610746366,4.0,0.2818917481806081,0.014683209610746366
6.5e-6,1.0e-5,2.1747178447104035e-11,0.12006932193198515,0.12006932193198515,true,Success,0.3506722179574863,0.14265009278989063,0.20802212516759566,0.029433018082969484,4.0,0.29831062536197567,0.010368099951189204,4.0,0.29831062536197567,0.010368099951189204,4.0,0.29831062536197567,0.010368099951189204
6.5e-6,3.16e-5,3.0474371001197087e-12,0.12144509877348918,0.12144509877348918,true,Success,0.3656627218156475,0.14746675782749663,0.21819596398815091,0.030870586776365172,4.0,0.3088931129800489,0.0078500923968121,4.0,0.3088931129800489,0.0078500923968121,15.200874435820007,0.2871182151578819,0.04126838751533137
6.5e-6,0.0001,3.9063411009547146e-13,0.11920252823371015,0.1190465040949928,true,Success,0.3760105501211939,0.150788213036957,0.2252223370842369,0.03186325693690536,4.0,0.31590135919199186,0.006273104981278139,4.0,0.31590135919199186,0.006273104981278139,149.96702774047452,0.2098016272263202,0.11063836504117161
6.5e-6,0.000316,4.575469602034799e-14,0.12291313510548826,0.12291313510548826,true,Success,0.38159913019551817,0.15240891871951823,0.22919021147599997,0.03242376969508587,42.06944498540294,0.26370768546826195,0.07136998494784877,24.047820316642973,0.2846988282931671,0.05398193741123949,1492.4425635159782,0.1260641895067596,0.18213089543893402
6.5e-6,0.001,2.769642248537319e-15,0.12034119240444038,0.11965808646845137,true,Success,0.3442063882694091,0.13831497026474737,0.20589141800466174,0.029131914372132372,391.50009863413857,0.15853232475716908,0.13252633419431523,226.84855639015325,0.17740533946157605,0.11726507715612344,12033.792930813186,0.05174768837910685,0.21891153087927592
6.5e-6,0.00316,1.8395921583453568e-16,0.12013221806298066,0.1197323842943606,true,Success,0.3053419599139951,0.12301208352948222,0.18232987638451292,0.02580154989180056,3472.405827915136,0.07644138317440761,0.17202585518392835,2055.7257032731154,0.09106023642089844,0.16019943347346938,80385.98647251388,0.015220766136806698,0.22155249334652372
6.5e-6,0.01,1.7730791902953495e-17,0.11995135224585102,0.11995135224585102,true,Success,0.3581453802708683,0.1390800984255345,0.21906528184533378,0.03099340924635182,29586.794932289376,0.03452607716060102,0.24796990539016434,18487.841519984308,0.04454166770638971,0.23986732532064992,559134.8311168908,0.0014855625475876319,0.27469957455556465
9.999999999999999e-6,1.0e-6,5.05566005682097e-10,0.11996655275633328,0.11996689247188792,true,Success,0.2009078048691863,0.08128624609783644,0.11962155877134986,0.02427767600244215,4.0,0.17517365771217508,0.010483610409304263,4.0,0.17517365771217508,0.010483610409304263,4.0,0.17517365771217508,0.010483610409304263
9.999999999999999e-6,3.16e-6,1.458189382096489e-10,0.11999981063798662,0.11997600780482595,true,Success,0.21321633048566485,0.08503605496821849,0.12818027551744635,0.026013058498602727,4.0,0.18416806879085154,0.010242210995014761,4.0,0.18416806879085154,0.010242210995014761,4.0,0.18416806879085154,0.010242210995014761
9.999999999999999e-6,1.0e-5,2.6596890598392102e-11,0.1200442911353011,0.11997556428237585,true,Success,0.23060676756787096,0.09048797120178637,0.1401187963660846,0.02843316376858377,4.0,0.1978048394286922,0.008201791885583764,4.0,0.1978048394286922,0.008201791885583764,4.0,0.1978048394286922,0.008201791885583764
9.999999999999999e-6,3.16e-5,3.959019222363755e-12,0.1200010301799631,0.1200010301799631,true,Success,0.24287526945702137,0.09429056301050462,0.14858470644651675,0.030148887712291718,4.0,0.2069437252815414,0.005873542381355482,4.0,0.2069437252815414,0.005873542381355482,9.982615622123845,0.20161318893380692,0.019724067010178314
9.999999999999999e-6,0.0001,5.261469061814893e-13,0.11888057065968834,0.11870572102711338,true,Success,0.2512929535964506,0.09686760626120583,0.1544253473352448,0.03133234427254873,4.0,0.21272904450651098,0.004592870429654152,4.0,0.21272904450651098,0.004592870429654152,96.66537755831793,0.15506809622884082,0.0628137454822866
9.999999999999999e-6,0.000316,6.21538979257922e-14,0.1198855073481382,0.1198855073481382,true,Success,0.2556366385775492,0.09808495221535678,0.15755168636219244,0.03196573911062594,26.6705506858707,0.19079953352573828,0.03725245008279407,15.07374543166294,0.20403666625050268,0.02609218350615238,967.8372010216756,0.10144481884600771,0.10926478624286567
9.999999999999999e-6,0.001,3.562029787630178e-15,0.11951171207561224,0.11951171207561224,true,Success,0.22922655248166557,0.08849641515974573,0.14073013732191983,0.02855707219802812,252.99372185566344,0.12011544824927502,0.07799080517152816,146.27861295602114,0.13228424265465277,0.06815817997725115,8403.402962431961,0.04639238241384235,0.13762755028269605
