1.25865e-1    1.40247e-3
1.80869e-1    1.29491e-3
2.47304e-1    1.16310e-3
2.91067e-1    1.10038e-3
3.43961e-1    1.00625e-3
3.96277e-1    9.41151e-4
4.85573e-1    8.52862e-4
5.34199e-1    8.14916e-4
6.21727e-1    7.35563e-4
6.65490e-1    7.02273e-4
7.43293e-1    6.32114e-4
7.87056e-1    6.01814e-4
8.43156e-1    5.57141e-4
8.72942e-1    5.39624e-4
9.28073e-1    5.30773e-4
1.06423e+0    5.14259e-4
1.12744e+0    5.05664e-4
1.24901e+0    4.67520e-4
1.30250e+0    4.51953e-4
1.42406e+0    4.18373e-4
1.47755e+0    4.05650e-4
1.59912e+0    3.77558e-4
1.65747e+0    3.66012e-4
1.77417e+0    3.43425e-4
1.83739e+0    3.33272e-4
1.95895e+0    3.13034e-4
2.02217e+0    3.04549e-4
2.15346e+0    2.86235e-4
2.21181e+0    2.79533e-4
2.34796e+0    2.63804e-4
2.40631e+0    2.57762e-4
2.54247e+0    2.44284e-4
2.60082e+0    2.38941e-4
2.73697e+0    2.27881e-4
2.80019e+0    2.23178e-4
2.93148e+0    2.13140e-4
2.99469e+0    2.09159e-4
3.13571e+0    2.00087e-4
3.19892e+0    1.96516e-4
3.33994e+0    1.88329e-4
3.40315e+0    1.85259e-4
3.54417e+0    1.78478e-4
3.60738e+0    1.75532e-4
3.74840e+0    1.69320e-4
3.81162e+0    1.66736e-4
3.95263e+0    1.61310e-4
4.02071e+0    1.59004e-4
4.16659e+0    1.53840e-4
4.22980e+0    1.51843e-4
4.37082e+0    1.47336e-4
4.43403e+0    1.45454e-4
4.58477e+0    1.41106e-4
4.64799e+0    1.39333e-4
4.78901e+0    1.35567e-4
4.85222e+0    1.33920e-4
5.00296e+0    1.30451e-4
5.06618e+0    1.29042e-4
5.20719e+0    1.25859e-4
5.27527e+0    1.24604e-4
5.42115e+0    1.21492e-4
5.48436e+0    1.20117e-4
5.63510e+0    1.17153e-4
5.69832e+0    1.16035e-4
5.83933e+0    1.13506e-4
5.90255e+0    1.12470e-4
6.05329e+0    1.09914e-4
6.11650e+0    1.08739e-4
6.26725e+0    1.06324e-4
6.33046e+0    1.05309e-4
6.47148e+0    1.03231e-4
6.53955e+0    1.02346e-4
6.68543e+0    1.00175e-4
6.74865e+0    9.91876e-5
6.89939e+0    9.70565e-5
6.96260e+0    9.63020e-5
7.11335e+0    9.43818e-5
7.17656e+0    9.35003e-5
7.31758e+0    9.17327e-5
7.38565e+0    9.09460e-5
7.53153e+0    8.91108e-5
7.59475e+0    8.84366e-5
7.74549e+0    8.67462e-5
7.80870e+0    8.59361e-5
7.95944e+0    8.43556e-5
8.02266e+0    8.36469e-5
8.16367e+0    8.20742e-5
8.23175e+0    8.14418e-5
8.37763e+0    8.00226e-5
8.44571e+0    7.94617e-5
8.59159e+0    7.78992e-5
8.65480e+0    7.73342e-5
8.80554e+0    7.59120e-5
8.86876e+0    7.53376e-5
9.01950e+0    7.38976e-5
9.08271e+0    7.33926e-5
9.23345e+0    7.20125e-5
9.29667e+0    7.13775e-5
9.43769e+0    7.02125e-5
9.50576e+0    6.95738e-5
9.65164e+0    6.84574e-5
9.71972e+0    6.78822e-5
9.86560e+0    6.66760e-5
9.92881e+0    6.61019e-5
1.00796e+1    6.50092e-5
1.01428e+1    6.44496e-5
1.02935e+1    6.34509e-5
1.03567e+1    6.29444e-5
1.05075e+1    6.18974e-5
1.05707e+1    6.14226e-5
1.07117e+1    6.03503e-5
1.07798e+1    5.99377e-5
1.09257e+1    5.89967e-5
1.09889e+1    5.85873e-5
1.11396e+1    5.75219e-5
1.12028e+1    5.71228e-5
1.13536e+1    5.61726e-5
1.14168e+1    5.56012e-5
1.15675e+1    5.41951e-5
1.16307e+1    5.37116e-5
1.17718e+1    5.33714e-5
1.18398e+1    5.31090e-5
1.19857e+1    5.23393e-5
1.20538e+1    5.19269e-5
1.21997e+1    5.11116e-5
1.22629e+1    5.07570e-5
