1.24265e-1    6.88131e-4
1.84089e-1    6.39348e-4
2.57029e-1    5.75073e-4
3.00793e-1    5.45591e-4
3.78595e-1    4.89316e-4
4.27221e-1    4.67545e-4
5.19611e-1    4.23574e-4
5.68238e-1    4.05468e-4
6.55765e-1    3.69598e-4
7.09254e-1    3.53117e-4
8.11369e-1    3.21651e-4
8.59996e-1    3.09039e-4
9.57249e-1    2.83781e-4
1.01074e+0    2.71984e-4
1.11285e+0    2.49842e-4
1.16634e+0    2.40382e-4
1.27818e+0    2.19962e-4
1.33167e+0    2.12153e-4
1.43379e+0    1.95601e-4
1.48728e+0    1.89088e-4
1.59912e+0    1.74304e-4
1.65747e+0    1.68176e-4
1.77417e+0    1.55326e-4
1.82766e+0    1.50418e-4
1.93950e+0    1.40026e-4
1.99785e+0    1.35387e-4
2.12428e+0    1.25570e-4
2.18263e+0    1.22115e-4
2.29934e+0    1.14699e-4
2.36255e+0    1.11262e-4
2.48412e+0    1.04056e-4
2.54247e+0    1.01033e-4
2.66890e+0    9.45485e-5
2.73211e+0    9.19757e-5
2.86340e+0    8.64540e-5
2.92175e+0    8.42079e-5
3.04818e+0    7.94697e-5
3.11140e+0    7.74538e-5
3.24269e+0    7.33576e-5
3.30590e+0    7.16173e-5
3.43719e+0    6.78226e-5
3.50041e+0    6.62763e-5
3.63170e+0    6.31023e-5
3.69491e+0    6.18521e-5
3.83593e+0    5.91445e-5
3.89914e+0    5.80154e-5
4.03043e+0    5.54351e-5
4.09365e+0    5.43253e-5
4.23466e+0    5.19308e-5
4.29788e+0    5.10414e-5
4.43890e+0    4.89562e-5
4.50211e+0    4.81582e-5
4.64313e+0    4.62249e-5
4.70634e+0    4.54762e-5
4.84736e+0    4.38300e-5
4.91057e+0    4.31247e-5
5.05159e+0    4.16030e-5
5.11480e+0    4.09292e-5
5.25582e+0    3.95724e-5
5.31903e+0    3.90094e-5
5.46977e+0    3.77002e-5
5.53299e+0    3.71795e-5
5.67401e+0    3.61252e-5
5.73722e+0    3.56450e-5
5.87824e+0    3.45614e-5
5.94631e+0    3.41450e-5
6.09219e+0    3.31174e-5
6.15541e+0    3.27081e-5
6.29642e+0    3.18509e-5
6.36450e+0    3.14727e-5
6.51038e+0    3.06167e-5
6.57359e+0    3.02670e-5
6.71461e+0    2.95234e-5
6.78269e+0    2.91933e-5
6.92857e+0    2.84541e-5
6.99178e+0    2.81261e-5
7.14252e+0    2.74235e-5
7.20574e+0    2.71703e-5
7.34675e+0    2.65279e-5
7.41483e+0    2.62543e-5
7.56071e+0    2.56614e-5
7.62392e+0    2.54405e-5
7.77466e+0    2.48756e-5
7.83788e+0    2.46381e-5
7.98862e+0    2.40884e-5
8.05183e+0    2.38811e-5
8.19285e+0    2.31185e-5
8.25606e+0    2.27417e-5
8.39708e+0    2.19439e-5
8.46030e+0    2.19320e-5
8.61104e+0    2.19310e-5
8.67425e+0    2.18385e-5
8.82499e+0    2.14391e-5
8.88821e+0    2.12568e-5
9.03895e+0    2.08045e-5
9.10216e+0    2.06210e-5
9.24318e+0    2.02099e-5
9.31126e+0    2.00296e-5
9.45714e+0    1.96529e-5
9.52035e+0    1.95043e-5
9.67109e+0    1.91113e-5
9.73431e+0    1.89687e-5
9.88505e+0    1.85944e-5
9.94826e+0    1.84479e-5
1.00893e+1    1.81487e-5
1.01574e+1    1.79994e-5
1.03032e+1    1.76672e-5
1.03713e+1    1.75126e-5
1.05172e+1    1.71712e-5
1.05804e+1    1.70413e-5
1.07311e+1    1.67420e-5
1.07944e+1    1.66153e-5
1.09451e+1    1.62977e-5
1.10083e+1    1.61864e-5
1.11591e+1    1.58987e-5
1.12223e+1    1.57818e-5
1.13633e+1    1.55013e-5
1.14314e+1    1.53981e-5
1.15772e+1    1.51377e-5
1.16453e+1    1.50237e-5
1.17912e+1    1.47593e-5
1.18544e+1    1.46399e-5
1.20052e+1    1.43904e-5
1.20684e+1    1.42860e-5
1.22191e+1    1.40528e-5
1.22823e+1    1.39289e-5
