m_N,y,sin2_2theta,omega_h2,converged,plateau_ok,retcode,branch,slope,n_failed
2.3109999999999997e-5,1.0e-8,2.157386117292747e-10,0.11999480625724931,true,true,Success,1,1,6
2.3109999999999997e-5,1.778e-8,2.1574209922661647e-10,0.12000468778968114,true,true,Success,1,1,0
2.3109999999999997e-5,3.162e-8,2.1574558815275722e-10,0.12001514457542958,true,true,Success,1,1,0
2.3109999999999997e-5,5.623e-8,2.1574907680193557e-10,0.12004425985086024,true,true,Success,1,1,0
2.3109999999999997e-5,1.0e-7,2.1575256586613873e-10,0.12014443915683105,true,true,Success,1,1,0
2.3109999999999997e-5,1.778e-7,2.1575605358905447e-10,0.12043932584103481,true,true,Success,1,1,0
2.3109999999999997e-5,3.162e-7,2.1330773474940018e-10,0.1199959882434105,true,true,Success,1,1,0
2.3109999999999997e-5,5.623e-7,2.082871412747103e-10,0.11998930907006444,true,true,Success,1,1,0
2.3109999999999997e-5,1.0e-6,1.9424747152530885e-10,0.11986888191185956,true,true,Success,1,1,0
2.3109999999999997e-5,1.778e-6,1.624684682055574e-10,0.1192227833617602,true,true,Success,1,1,0
2.3109999999999997e-5,3.162e-6,1.148100503029593e-10,0.11990900996240886,true,true,Success,1,1,0
2.3109999999999997e-5,5.623e-6,6.624066840797812e-11,0.11961510170300076,true,true,Success,1,1,0
2.3109999999999997e-5,1.0e-5,3.266336262910721e-11,0.1195426601278377,true,true,Success,1,1,0
2.3109999999999997e-5,1.778e-5,1.4472584441924047e-11,0.11958892706989747,true,true,Success,1,1,0
2.3109999999999997e-5,3.162e-5,5.966325190518448e-12,0.11965063409538484,true,true,Success,1,1,0
2.3109999999999997e-5,5.623e-5,2.3405013585757303e-12,0.11980405182219893,true,true,Success,1,1,0
2.3109999999999997e-5,0.0001,8.823227849469704e-13,0.11979534729614312,true,true,Success,1,1,0
2.3109999999999997e-5,0.0001778,3.1878999090906646e-13,0.1197349679027915,true,true,Success,1,1,0
2.3109999999999997e-5,0.0003162,1.0570069413700688e-13,0.12162557435825212,true,true,Success,1,1,0
2.3109999999999997e-5,0.0005623,2.615936707141855e-14,0.11986253467333148,true,true,Success,1,1,0
2.3109999999999997e-5,0.001,5.8102783532628065e-15,0.12004954469814566,true,true,Success,1,1,0
2.3109999999999997e-5,0.001778,1.6549698301869805e-15,0.12017641269386316,true,true,Success,1,1,0
2.3109999999999997e-5,0.003162,5.091791285837406e-16,0.1191844522773671,true,true,Success,1,1,0
2.3109999999999997e-5,0.005623,1.6081770264175233e-16,0.11976916026063783,true,true,Success,1,1,0
2.3109999999999997e-5,0.01,5.141838608827762e-17,0.11995216755148873,true,true,Success,1,1,0
2.3109999999999997e-5,0.01778,1.656575440979503e-17,0.1200146659370899,true,true,Success,1,1,0
2.3109999999999997e-5,0.03162,5.3707125842347295e-18,0.12003568625436578,true,true,Success,1,1,0
2.3109999999999997e-5,0.05623,1.7510645990933318e-18,0.12000979361699685,true,true,Success,1,1,0
