1.000000000000000021e-03 9.134535361756870864e-02
1.001221474730821116e-03 9.134535357465017880e-02
1.002444441462160569e-03 9.134535353162674676e-02
1.003668902016459667e-03 9.134535348849814884e-02
1.004894858218383829e-03 9.134535344526412137e-02
1.006122311894829761e-03 9.134535340192442843e-02
1.007351264874924808e-03 9.134535335847877857e-02
1.008581718990031288e-03 9.134535331492690813e-02
1.009813676073745845e-03 9.134535327126859505e-02
1.011047137961907684e-03 9.134535322750357567e-02
1.012282106492597275e-03 9.134535318363154466e-02
1.013518583506140469e-03 9.134535313965229386e-02
1.014756570845111970e-03 9.134535309556554572e-02
1.015996070354334034e-03 9.134535305137100880e-02
1.017237083880885356e-03 9.134535300706844718e-02
1.018479613274100208e-03 9.134535296265759718e-02
1.019723660385572122e-03 9.134535291813818125e-02
1.020969227069153671e-03 9.134535287350996347e-02
1.022216315180964714e-03 9.134535282877262463e-02
1.023464926579391310e-03 9.134535278392592883e-02
1.024715063125089835e-03 9.134535273896962626e-02
1.025966726680990239e-03 9.134535269390341161e-02
1.027219919112294308e-03 9.134535264872706284e-02
1.028474642286486291e-03 9.134535260344026075e-02
1.029730898073329647e-03 9.134535255804275555e-02
1.030988688344872898e-03 9.134535251253428356e-02
1.032248014975448765e-03 9.134535246691455335e-02
1.033508879841681756e-03 9.134535242118335674e-02
1.034771284822487512e-03 9.134535237534034680e-02
1.036035231799078667e-03 9.134535232938525984e-02
1.037300722654961810e-03 9.134535228331787382e-02
1.038567759275947459e-03 9.134535223713785568e-02
1.039836343550148545e-03 9.134535219084494173e-02
1.041106477367984744e-03 9.134535214443889606e-02
1.042378162622185087e-03 9.134535209791939947e-02
1.043651401207787953e-03 9.134535205128617441e-02
1.044926195022149312e-03 9.134535200453894332e-02
1.046202545964942075e-03 9.134535195767749804e-02
1.047480455938160212e-03 9.134535191070147775e-02
1.048759926846117669e-03 9.134535186361061876e-02
1.050040960595458126e-03 9.134535181640465740e-02
1.051323559095152611e-03 9.134535176908330223e-02
1.052607724256504488e-03 9.134535172164624794e-02
1.053893457993152058e-03 9.134535167409325862e-02
1.055180762221068561e-03 9.134535162642402895e-02
1.056469638858570197e-03 9.134535157863829524e-02
1.057760089826315694e-03 9.134535153073573832e-02
1.059052117047310860e-03 9.134535148271609450e-02
1.060345722446906849e-03 9.134535143457901685e-02
1.061640907952810138e-03 9.134535138632433882e-02
1.062937675495080571e-03 9.134535133795167183e-02
1.064236027006135697e-03 9.134535128946076610e-02
1.065535964420754244e-03 9.134535124085131630e-02
1.066837489676075463e-03 9.134535119212310039e-02
1.068140604711607586e-03 9.134535114327571592e-02
1.069445311469226960e-03 9.134535109430892696e-02
1.070751611893182818e-03 9.134535104522244209e-02
1.072059507930096410e-03 9.134535099601598374e-02
1.073369001528969675e-03 9.134535094668923272e-02
1.074680094641184162e-03 9.134535089724192536e-02
1.075992789220504928e-03 9.134535084767374247e-02
1.077307087223084662e-03 9.134535079798436485e-02
1.078622990607462379e-03 9.134535074817354272e-02
1.079940501334572100e-03 9.134535069824095688e-02
1.081259621367742629e-03 9.134535064818632977e-02
1.082580352672701893e-03 9.134535059800931445e-02
1.083902697217574993e-03 9.134535054770966112e-02
1.085226656972895255e-03 9.134535049728707834e-02
1.086552233911601203e-03 9.134535044674123305e-02
1.087879430009041542e-03 9.134535039607179219e-02
1.089208247242979058e-03 9.134535034527851982e-02
1.090538687593588241e-03 9.134535029436108289e-02
1.091870753043466770e-03 9.134535024331920383e-02
1.093204445577632264e-03 9.134535019215253571e-02
1.094539767183527702e-03 9.134535014086078708e-02
1.095876719851021424e-03 9.134535008944366652e-02
1.097215305572414720e-03 9.134535003790086871e-02
1.098555526342441611e-03 9.134534998623210222e-02
1.099897384158274056e-03 9.134534993443697848e-02
1.101240881019519783e-03 9.134534988251526155e-02
1.102586018928232480e-03 9.134534983046663226e-02
1.103932799888910059e-03 9.134534977829078528e-02
1.105281225908498997e-03 9.134534972598738756e-02
1.106631298996398451e-03 9.134534967355611990e-02
1.107983021164458525e-03 9.134534962099671862e-02
1.109336394426989813e-03 9.134534956830880903e-02
1.110691420800762746e-03 9.134534951549211357e-02
1.112048102305011931e-03 9.134534946254634080e-02
1.113406440961435062e-03 9.134534940947112991e-02
1.114766438794203120e-03 9.134534935626616170e-02
1.116128097829957762e-03 9.134534930293115862e-02
1.117491420097816530e-03 9.134534924946577372e-02
1.118856407629376755e-03 9.134534919586968782e-02
1.120223062458713384e-03 9.134534914214259560e-02
1.121591386622389826e-03 9.134534908828415012e-02
1.122961382159455785e-03 9.134534903429410158e-02
1.124333051111452890e-03 9.134534898017204751e-02
1.125706395522412537e-03 9.134534892591769650e-02
1.127081417438867156e-03 9.134534887153074323e-02
1.128458118909846748e-03 9.134534881701081299e-02
1.129836501986885167e-03 9.134534876235764211e-02
1.131216568724022729e-03 9.134534870757084202e-02
1.132598321177805557e-03 9.134534865265014902e-02
1.133981761407294687e-03 9.134534859759516068e-02
1.135366891474065857e-03 9.134534854240564106e-02
1.136753713442213622e-03 9.134534848708120158e-02
1.138142229378350488e-03 9.134534843162152307e-02
1.139532441351616670e-03 9.134534837602627244e-02
1.140924351433678574e-03 9.134534832029511664e-02
1.142317961698733567e-03 9.134534826442773647e-02
1.143713274223512799e-03 9.134534820842379887e-02
1.145110291087281630e-03 9.134534815228295690e-02
1.146509014371848096e-03 9.134534809600489136e-02
1.147909446161562031e-03 9.134534803958925531e-02
1.149311588543320498e-03 9.134534798303571568e-02
1.150715443606566265e-03 9.134534792634391165e-02
1.152121013443297348e-03 9.134534786951357954e-02
1.153528300148066576e-03 9.134534781254427527e-02
1.154937305817984412e-03 9.134534775543572127e-02
1.156348032552725023e-03 9.134534769818757061e-02
1.157760482454523029e-03 9.134534764079950409e-02
1.159174657628184559e-03 9.134534758327114701e-02
1.160590560181085735e-03 9.134534752560215243e-02
1.162008192223177878e-03 9.134534746779221503e-02
1.163427555866985768e-03 9.134534740984094625e-02
1.164848653227618276e-03 9.134534735174801301e-02
1.166271486422767057e-03 9.134534729351309612e-02
1.167696057572710890e-03 9.134534723513579313e-02
1.169122368800315460e-03 9.134534717661582648e-02
1.170550422231042900e-03 9.134534711795277984e-02
1.171980219992950272e-03 9.134534705914634789e-02
1.173411764216693905e-03 9.134534700019619757e-02
1.174845057035534164e-03 9.134534694110191255e-02
1.176280100585333282e-03 9.134534688186318752e-02
1.177716897004566204e-03 9.134534682247963389e-02
1.179155448434318415e-03 9.134534676295091860e-02
1.180595757018291147e-03 9.134534670327673633e-02
1.182037824902804849e-03 9.134534664345665689e-02
1.183481654236798533e-03 9.134534658349036107e-02
1.184927247171839318e-03 9.134534652337750193e-02
1.186374605862121128e-03 9.134534646311766315e-02
1.187823732464470981e-03 9.134534640271052552e-02
1.189274629138345951e-03 9.134534634215572824e-02
1.190727298045845314e-03 9.134534628145291046e-02
1.192181741351707293e-03 9.134534622060169751e-02
1.193637961223316217e-03 9.134534615960175630e-02
1.195095959830699264e-03 9.134534609845269826e-02
1.196555739346539041e-03 9.134534603715417644e-02
1.198017301946169896e-03 9.134534597570581615e-02
1.199480649807583774e-03 9.134534591410722881e-02
1.200945785111434119e-03 9.134534585235805360e-02
1.202412710041033924e-03 9.134534579045797131e-02
1.203881426782367221e-03 9.134534572840657951e-02
1.205351937524086915e-03 9.134534566620350349e-02
1.206824244457520203e-03 9.134534560384836854e-02
