2.962716918155746099e-27 8.891979016848123047e+12 -9.877431800218677760e+17 8.891979016848123047e+12 1.110824911024122557e+05
2.969546896610405624e-27 8.881747323519630859e+12 -9.843374159755790080e+17 8.881747323519630859e+12 1.108270006025693729e+05
2.976392620276970226e-27 8.871527403447513672e+12 -9.809433950918691840e+17 8.871527403447513672e+12 1.105720977326486609e+05
2.983254125453020493e-27 8.861319243084662109e+12 -9.775610768799998720e+17 8.861319243084662109e+12 1.103177811410964205e+05
2.990131448519819237e-27 8.851122828899580078e+12 -9.741904209888542720e+17 8.851122828899580078e+12 1.100640494794682600e+05
2.997024625942487995e-27 8.840938147376349609e+12 -9.708313872064504320e+17 8.840938147376349609e+12 1.098109014024214266e+05
3.003933694270224416e-27 8.830765185014572266e+12 -9.674839354594460160e+17 8.830765185014572266e+12 1.095583355677064828e+05
3.010858690136472304e-27 8.820603928329501953e+12 -9.641480258127128320e+17 8.820603928329501953e+12 1.093063506361642940e+05
3.017799650259134702e-27 8.810454363851732422e+12 -9.608236184687610880e+17 8.810454363851732422e+12 1.090549452717113454e+05
3.024756611440758283e-27 8.800316478127472656e+12 -9.575106737673625600e+17 8.800316478127472656e+12 1.088041181413400191e+05
3.031729610568733521e-27 8.790190257718381836e+12 -9.542091521850292480e+17 8.790190257718381836e+12 1.085538679151078686e+05
3.038718684615479438e-27 8.780075689201589844e+12 -9.509190143345515520e+17 8.780075689201589844e+12 1.083041932661314931e+05
3.045723870638656334e-27 8.769972759169662109e+12 -9.476402209645264640e+17 8.769972759169662109e+12 1.080550928705791011e+05
3.052745205781354838e-27 8.759881454230596680e+12 -9.443727329588922880e+17 8.759881454230596680e+12 1.078065654076638602e+05
3.059782727272280297e-27 8.749801761007800781e+12 -9.411165113364602880e+17 8.749801761007800781e+12 1.075586095596367668e+05
3.066836472425974830e-27 8.739733666140076172e+12 -9.378715172504494080e+17 8.739733666140076172e+12 1.073112240117796027e+05
3.073906478642998129e-27 8.729677156281560547e+12 -9.346377119880138240e+17 8.729677156281560547e+12 1.070644074523972813e+05
3.080992783410123331e-27 8.719632218101878906e+12 -9.314150569698297600e+17 8.719632218101878906e+12 1.068181585728145874e+05
3.088095424300550098e-27 8.709598838285806641e+12 -9.282035137495362560e+17 8.709598838285806641e+12 1.065724760673618002e+05
3.095214438974096546e-27 8.699577003533563477e+12 -9.250030440133771520e+17 8.699577003533563477e+12 1.063273586333752464e+05
3.102349865177388292e-27 8.689566700560644531e+12 -9.218136095796924160e+17 8.689566700560644531e+12 1.060828049711866333e+05
3.109501740744078359e-27 8.679567916097830078e+12 -9.186351723984739840e+17 8.679567916097830078e+12 1.058388137841169519e+05
3.116670103595038023e-27 8.669580636891165039e+12 -9.154676945509103360e+17 8.669580636891165039e+12 1.055953837784694624e+05
3.123854991738548012e-27 8.659604849701952148e+12 -9.123111382489359360e+17 8.659604849701952148e+12 1.053525136635231029e+05
3.131056443270521286e-27 8.649640541306720703e+12 -9.091654658347781120e+17 8.649640541306720703e+12 1.051102021515252563e+05
3.138274496374690650e-27 8.639687698497218750e+12 -9.060306397805095680e+17 8.639687698497218750e+12 1.048684479576853337e+05
3.145509189322806774e-27 8.629746308080394531e+12 -9.029066226876024320e+17 8.629746308080394531e+12 1.046272498001677013e+05
3.152760560474857379e-27 8.619816356878374023e+12 -8.997933772864769280e+17 8.619816356878374023e+12 1.043866064000849583e+05
