1.31401e-1    2.00385e-2
1.74364e-1    1.90668e-2
2.81342e-1    1.68652e-2
3.25106e-1    1.61261e-2
4.32084e-1    1.47769e-2
4.85573e-1    1.43830e-2
6.07139e-1    1.35048e-2
6.70353e-1    1.31581e-2
8.01644e-1    1.24269e-2
8.64858e-1    1.21461e-2
9.96150e-1    1.15681e-2
1.05936e+0    1.13258e-2
1.20038e+0    1.08311e-2
1.26359e+0    1.06322e-2
1.40461e+0    1.02000e-2
1.46783e+0    1.00400e-2
1.60884e+0    9.69190e-3
1.67206e+0    9.55301e-3
1.81307e+0    9.25285e-3
1.87629e+0    9.12025e-3
2.02703e+0    8.85694e-3
2.09024e+0    8.75117e-3
2.23126e+0    8.52720e-3
2.29447e+0    8.43246e-3
2.44522e+0    8.22268e-3
2.50843e+0    8.13904e-3
2.64945e+0    7.97089e-3
2.71752e+0    7.90670e-3
2.86340e+0    7.74715e-3
2.93148e+0    7.67667e-3
3.07736e+0    7.52572e-3
3.14057e+0    7.46171e-3
3.29131e+0    7.33760e-3
3.35453e+0    7.27519e-3
3.50527e+0    7.15041e-3
3.56848e+0    7.08736e-3
3.70950e+0    6.97903e-3
3.77758e+0    6.93254e-3
3.92346e+0    6.82968e-3
3.99153e+0    6.78300e-3
4.13741e+0    6.68001e-3
4.20549e+0    6.62737e-3
4.35137e+0    6.52675e-3
4.41458e+0    6.49170e-3
4.56532e+0    6.40054e-3
4.62854e+0    6.35078e-3
4.77928e+0    6.27016e-3
4.84249e+0    6.23387e-3
4.99324e+0    6.13598e-3
5.05645e+0    6.09341e-3
5.20719e+0    6.02049e-3
5.27041e+0    5.98124e-3
5.42115e+0    5.89786e-3
5.48436e+0    5.87607e-3
5.63510e+0    5.78990e-3
5.69832e+0    5.76305e-3
5.83933e+0    5.67496e-3
5.90741e+0    5.64111e-3
6.05329e+0    5.57694e-3
6.12137e+0    5.54271e-3
6.26725e+0    5.46910e-3
6.33532e+0    5.44602e-3
6.48120e+0    5.37746e-3
6.54928e+0    5.35477e-3
6.69516e+0    5.28459e-3
6.75837e+0    5.25621e-3
6.90911e+0    5.18512e-3
6.97233e+0    5.16814e-3
7.12307e+0    5.09556e-3
7.18628e+0    5.06447e-3
7.33703e+0    5.00229e-3
7.40024e+0    4.97542e-3
7.55098e+0    4.91589e-3
7.61420e+0    4.88383e-3
7.76494e+0    4.83352e-3
7.82815e+0    4.80201e-3
7.97889e+0    4.75004e-3
8.04211e+0    4.71758e-3
8.19285e+0    4.67045e-3
8.25606e+0    4.63854e-3
8.40681e+0    4.59220e-3
8.47002e+0    4.56082e-3
8.62076e+0    4.51289e-3
8.68398e+0    4.48440e-3
8.83472e+0    4.43961e-3
8.89793e+0    4.40927e-3
9.03895e+0    4.36524e-3
9.10703e+0    4.34149e-3
9.25290e+0    4.29888e-3
9.32098e+0    4.27174e-3
9.46686e+0    4.22685e-3
9.53494e+0    4.20312e-3
9.68082e+0    4.15603e-3
9.74889e+0    4.12980e-3
9.89477e+0    4.08855e-3
9.96285e+0    4.07202e-3
1.01087e+1    4.02428e-3
1.01719e+1    4.01110e-3
1.03227e+1    3.95686e-3
1.03859e+1    3.94390e-3
1.05366e+1    3.89876e-3
1.05999e+1    3.88109e-3
1.07506e+1    3.83545e-3
1.08138e+1    3.81928e-3
1.09646e+1    3.78113e-3
1.10278e+1    3.75528e-3
1.11785e+1    3.71777e-3
1.12417e+1    3.69237e-3
1.13925e+1    3.65933e-3
1.14557e+1    3.63968e-3
1.16064e+1    3.60560e-3
1.16696e+1    3.59077e-3
1.18204e+1    3.54519e-3
1.18836e+1    3.53954e-3
1.20343e+1    3.49681e-3
1.20975e+1    3.48023e-3
1.22483e+1    3.44547e-3
1.23115e+1    3.42192e-3
