# Values of C_e (T, m_d=10keV) from hep-ph/0612182 Fig. 3, Omega_d h^2 = 0.11 C_e(m_d) (theta m_d/0.1eV)^2
# T [GeV]                C_e
9.999493999999999883e-01 0.000000000000000000e+00
9.397408000000000428e-01 0.000000000000000000e+00
9.131816000000000377e-01 0.000000000000000000e+00
8.916768999999999945e-01 0.000000000000000000e+00
8.622937999999999992e-01 0.000000000000000000e+00
8.379233999999999849e-01 0.000000000000000000e+00
8.142418000000000156e-01 0.000000000000000000e+00
7.945330000000000448e-01 0.000000000000000000e+00
7.688675000000000370e-01 0.000000000000000000e+00
7.471375999999999573e-01 0.000000000000000000e+00
7.260218000000000504e-01 0.000000000000000000e+00
7.078670999999999713e-01 0.458118000000000239e-04
6.907436000000000131e-01 2.519385999999999607e-04
6.684214000000000544e-01 4.180891000000000227e-04
6.464343000000000172e-01 6.580652999999999718e-04
6.236785999999999719e-01 8.244819000000000121e-04
6.044251000000000484e-01 1.024216000000000102e-03
5.889235999999999915e-01 1.224216000000000102e-03
5.716942000000000412e-01 1.413418000000000053e-03
5.555368000000000528e-01 1.613418000000000053e-03
5.384565000000000046e-01 2.002620000000000004e-03
5.226148999999999933e-01 2.703929999999999789e-03
5.060293000000000152e-01 3.886103000000000127e-03
4.934939999999999882e-01 4.636284000000000065e-03
4.810048000000000101e-01 5.611564999999999782e-03
4.665193999999999730e-01 6.862245999999999797e-03
4.500300999999999885e-01 8.224452999999999625e-03
4.363753000000000215e-01 1.007315999999999941e-02
4.233482000000000078e-01 1.192186999999999934e-02
4.105803000000000091e-01 1.412735000000000032e-02
3.961296999999999735e-01 1.710781999999999928e-02
3.832735999999999921e-01 2.009512000000000104e-02
3.723606999999999889e-01 2.320873000000000033e-02
3.617676000000000225e-01 2.671155000000000057e-02
3.521510999999999947e-01 3.070971999999999938e-02
3.419189999999999729e-01 3.527398999999999812e-02
3.325351999999999753e-01 3.994442000000000131e-02
3.218774999999999831e-01 4.578245000000000231e-02
3.137061999999999906e-01 5.123127999999999710e-02
3.051566000000000001e-01 5.706930999999999810e-02
2.966694000000000275e-01 6.329653999999999836e-02
2.893240000000000256e-01 6.952376999999999863e-02
2.825400000000000134e-01 7.575100999999999363e-02
2.759768000000000221e-01 8.197823999999999389e-02
2.695058000000000176e-01 8.820546999999999416e-02
2.638356000000000035e-01 9.443269999999999442e-02
2.583426999999999807e-01 1.006598999999999966e-01
2.530206999999999873e-01 1.068872000000000017e-01
2.478084000000000120e-01 1.131144000000000038e-01
2.427034999999999887e-01 1.193416000000000060e-01
2.380233999999999961e-01 1.255689000000000111e-01
2.333290000000000086e-01 1.317960999999999994e-01
2.288808999999999982e-01 1.380232999999999877e-01
2.244171000000000082e-01 1.442506000000000066e-01
2.200895999999999963e-01 1.504777999999999949e-01
2.161357999999999890e-01 1.567050000000000110e-01
2.123957999999999957e-01 1.629323000000000021e-01
2.087204000000000004e-01 1.691594999999999904e-01
2.051086000000000020e-01 1.753867000000000065e-01
2.015593999999999997e-01 1.816139999999999977e-01
1.982935000000000114e-01 1.878412000000000137e-01
1.957809000000000077e-01 1.940684000000000020e-01
1.931701999999999864e-01 2.002956999999999932e-01
1.907224999999999893e-01 2.065229000000000092e-01
1.882637000000000060e-01 2.127500999999999975e-01
1.857949000000000128e-01 2.189773999999999887e-01
1.833995999999999960e-01 2.252046000000000048e-01
1.810351000000000043e-01 2.314317999999999931e-01
1.787011000000000016e-01 2.376591000000000120e-01
1.763578000000000090e-01 2.438863000000000003e-01
1.741231000000000029e-01 2.501134999999999886e-01
1.718782000000000088e-01 2.563406999999999769e-01
1.697002999999999984e-01 2.625680000000000236e-01
1.674750000000000127e-01 2.687952000000000119e-01
1.653528999999999971e-01 2.750224000000000002e-01
1.631479999999999875e-01 2.812496999999999914e-01
1.607562999999999909e-01 2.874768999999999797e-01
1.584706999999999921e-01 2.937041000000000235e-01
1.561125999999999903e-01 2.999314000000000147e-01
1.537207999999999908e-01 3.061586000000000030e-01
1.515352000000000088e-01 3.123857999999999913e-01
1.493806000000000023e-01 3.186130999999999824e-01
1.469930999999999877e-01 3.248403000000000262e-01
1.444170999999999927e-01 3.310675000000000145e-01
1.418227999999999989e-01 3.372948000000000057e-01
1.392750000000000099e-01 3.435219999999999940e-01
1.367730000000000057e-01 3.497491999999999823e-01
1.343460999999999961e-01 3.559764999999999735e-01
1.315489999999999993e-01 3.622037000000000173e-01
1.285507999999999929e-01 3.684309000000000056e-01
1.255928000000000044e-01 3.746581999999999968e-01
1.227854000000000029e-01 3.808853999999999851e-01
1.196380999999999972e-01 3.871125999999999734e-01
1.162881999999999943e-01 3.929506999999999861e-01
1.133506999999999987e-01 3.983995000000000175e-01
1.102896000000000015e-01 4.038482999999999934e-01
1.074960999999999972e-01 4.085187000000000124e-01
1.049743999999999955e-01 4.120994000000000046e-01
1.019782000000000050e-01 4.166920000000000068e-01
9.866909999999999570e-02 4.218813000000000146e-01
9.545755000000000212e-02 4.257301000000000002e-01
9.239693000000000211e-02 4.294491999999999754e-01
9.008799000000000667e-02 4.326493000000000144e-01
8.705411999999999872e-02 4.357629000000000086e-01
8.445548999999999418e-02 4.384873000000000243e-01
8.198368000000000322e-02 4.408225000000000060e-01
7.966707000000000649e-02 4.431576999999999877e-01
7.725959000000000299e-02 4.451036999999999910e-01
7.496592000000000533e-02 4.471795000000000075e-01
7.257044999999999468e-02 4.492182000000000119e-01
7.002571999999999963e-02 4.509418000000000037e-01
6.794535000000000158e-02 4.524985999999999731e-01
6.582841999999999860e-02 4.540553999999999979e-01
