x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.01401709221006135,1.1239823187832885,2.2689602545520773e-23,1.7133289424384259e-6,2.0060909442904298e-7,4.590560452456405e-9,0.0004800197233554293,0.0009600394467108586,6.051013242222741e-8,6.051013242222741e-8,3.979441478067451e-8,-2.432948790213479e-36,7.131780144647043e-39,-2.440080570358126e-36
0.014094951479612938,1.1291884966874424,2.2439609012995975e-23,1.6850964274853855e-6,2.0026239731750512e-7,4.595754616079019e-9,0.0004858204537354638,0.0009716409074709276,6.056467840473707e-8,6.056467840473707e-8,3.9566520250036554e-8,-2.3656873626472684e-36,7.043596589704912e-39,-2.3727309592369734e-36
0.014294686566468125,1.142501347773252,2.1816868887715684e-23,1.6154489312855255e-6,1.993824964966044e-7,4.609068145884093e-9,0.000500774859446329,0.001001549718892658,6.070326055896268e-8,6.070326055896268e-8,3.8987987669889576e-8,-2.2018380785184512e-36,6.824107570425519e-39,-2.2086621860888767e-36
0.014768703751418833,1.1738500623550348,2.0438785652205202e-23,1.4648509595833745e-6,1.9734805057863001e-7,4.640597615012043e-9,0.0005378698833662376,0.0010757397667324753,6.102434226604402e-8,6.102434226604402e-8,3.764968294780893e-8,-1.8627843971449215e-36,6.339418648317234e-39,-1.8691238157932388e-36
0.01597268889657665,1.2519748106545847,1.7473456048016588e-23,1.157954379463978e-6,1.9250073622244417e-7,4.720238381476424e-9,0.0006437929755631622,0.0012875859511263243,6.179004772403811e-8,6.179004772403811e-8,3.446032176760693e-8,-1.2420672738037941e-36,5.302147977912933e-39,-1.2473694217817071e-36
0.017918718746378015,1.3740274620541046,1.3883920250956627e-23,8.200954449761161e-7,1.855278685774883e-7,4.847567147042147e-9,0.0008570993567547092,0.0017141987135094183,6.28763866057256e-8,6.28763866057256e-8,2.988756167368446e-8,-6.792330006404959e-37,4.060301143971514e-39,-6.832933017844674e-37
0.020711265157687012,1.5408955468666874,1.0391978605650788e-23,5.310160904807017e-7,1.7706950213945617e-7,5.027367690700974e-9,0.0012769103898533363,0.0025538207797066725,6.412011087464065e-8,6.412011087464065e-8,2.4414700713928397e-8,-3.1174672933546526e-37,2.8755507633055732e-39,-3.146222800987708e-37
0.024756085021173862,1.767591821278413,7.27315379095682e-24,3.109130354156522e-7,1.672907846726226e-7,5.282694912618422e-9,0.002247484048838455,0.00449496809767691,6.533174018179461e-8,6.533174018179461e-8,1.8313723156934422e-8,-1.1721452023431252e-37,1.851695813325696e-39,-1.1906621604763821e-37
0.029724967926144256,2.0260382024248984,5.0443741797113725e-24,1.7948302878004698e-7,1.5809970089226413e-7,5.590967821123868e-9,0.004394871502870323,0.008789743005740647,6.605336951654943e-8,6.605336951654943e-8,1.2997311330116044e-8,-4.186592482550209e-38,1.1560959882529636e-39,-4.3022020813755054e-38
0.036624607418438246,2.35441524400049,3.3223236436224214e-24,9.591728166303785e-8,1.487760981609375e-7,6.015805962262373e-9,0.01031016151352171,0.02062032302704342,6.612140755547852e-8,6.612140755547852e-8,8.27001081894602e-9,-1.21187805225937e-38,6.591071374650603e-40,-1.277788766005876e-38
0.045125763361209284,2.721998705689055,2.18798228132497e-24,5.127380471328415e-8,1.4080341948686305e-7,6.544682886130101e-9,0.02759855972863612,0.05519711945727224,6.546154793132885e-8,6.546154793132885e-8,4.950926348002677e-9,-3.37403030243129e-39,3.6687886985669697e-40,-3.740909172287987e-39
0.05560017328422444,3.1419635138142934,1.4407723485943003e-24,2.7379875700124705e-8,1.3444965655547292e-7,7.220141089367727e-9,0.08152214449302919,0.16304428898605838,6.443077520843319e-8,6.443077520843319e-8,2.8214021112448157e-9,-8.434497143197273e-40,2.005594758416795e-40,-1.0440091901614068e-39
0.06668616804804056,3.5898159555767055,1.0011239155991216e-24,1.5844760132341718e-8,1.3092744912125343e-7,7.981704761016371e-9,0.22560925154328793,0.45121850308657585,6.379924935921217e-8,6.379924935921217e-8,1.692659680512525e-9,-2.0447829703496027e-40,1.182760074528305e-40,-3.2275430448779076e-40
0.07998257462613478,4.149182311586712,6.960927945818351e-25,9.176694596698284e-9,1.2970813231042417e-7,8.982458196996177e-9,0.5099715367849038,1.0199430735698076,6.38667889987988e-8,6.38667889987988e-8,1.0001059538295424e-9,-3.4570143485428087e-43,7.024228960086999e-41,-7.058799103572427e-41
0.09616257794502393,4.813010376164337,4.819301043517365e-25,5.28137295965372e-9,1.3086261937724975e-7,1.0366331484512942e-8,0.9079351310568731,1.8158702621137461,6.485505417110386e-8,6.485505417110386e-8,5.732092914078773e-10,3.1067417336700235e-41,4.168068706958646e-41,-1.0613269732886225e-41
0.1258206913544075,5.627773437723289,2.819908985028897e-25,2.3581919081557273e-9,1.3627404322409182e-7,1.3486770242421891e-8,1.2411861900604615,2.482372380120923,6.787844375091562e-8,6.787844375091562e-8,2.525575144229453e-10,1.8758594953552234e-41,1.9231257953604263e-41,-4.72663000052028e-43
